iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/alteration-type/deuteric-alteration,deuteric alteration,,"The reactions between primary magmatic minerals and the water-rich solutions that separate from the same body of magma at a late stage in its cooling history (with, for example, pyroxene being replaced by amphibole).",,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/dolomitization,dolomitization,,"Alteration of limestones involving cation metasomatism and base metal exchange, in which Mg2+ substitutes for Ca2+, and calcite (CaCO3) becomes dolomite [CaMg(CO3)2]. Usually through action of magnesium-bearing water (seawater or percolating meteoric water).",,https://linked.data.gov.au/def/alteration-type/carbonate-alteration,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/epidote-alteration,epidote alteration,,"The formation of epidote in country rocks by hydrothermal alteration. Also refers to the alteration of rocks in which plagioclase feldspar is albitized, whereby the anorthite molecule is freed for the formation of epidote and zoisite (a process often accompanied by chloritization).",epidotization,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/fenitization,fenitization,,A form of alkali metasomatism of quartzofeldspathic country rocks in the environs of carbonatite complexes.,,https://linked.data.gov.au/def/alteration-type/alkali-metasomatism,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/alkali-metasomatism,alkali metasomatism,,"Ateration that involves the transfer of alkali ions (Na and K) from a fluid phase to adjacent rocks, i.e. the interaction of alkali (K or Na)-rich fluids with country rocks to form albite or potassium feldspar.","alkali alteration|alkalic alteration|alkalization",,https://linked.data.gov.au/def/alteration-type/fenitization,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/fluorite-and-topaz-alteration,fluorite and topaz alteration,,"Alteration involving the destabilization and destruction of feldspars and biotite to form the assemblage quartz + muscovite with varying amounts of topaz, tourmaline, fluorite oxides (cassiterite, hematite, wolframite, scheelite and sulfides of Fe, Cu, Mo, Bi), and Cu–Bi–Pb sulfosalts. Common in continental porphyry systems and with granitic intrusions within argillaceous–arenaceous rock sequences, and with Sn–W mineralization systems.",,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/greisenization,greisenization,,"Localized high-temperature alteration involving the destabilization and destruction of feldspars and biotite to form quartz and muscovite with varying amounts of topaz, tourmaline, lepidolite, fluorite, oxides (cassiterite, hematite, wolframite, scheelite), sulfides of Fe, Cu, Mo, Bi, and Cu–Bi–Pb sulfosalts.",,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/hematitic-jasperoid,hematitic jasperoid,,"Advanced silica–hematite alteration, examples of which are known only from the Proterozoic rocks of the Bryah, Padbury and Yerrida Basins (formerly Glengarry Basin) in Australia. These jasperoids are hard, purple to dark purple rocks composed primarily of amethyst quartz and fine disseminated hematite and some magnetite.",,https://linked.data.gov.au/def/alteration-type/jasperoid-alteration,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/jasperoid-alteration,jasperoid alteration,,"A type of hematitic alteration defined by complete replacement of limestone, and occasionally other rock types, by fine-grained quartz; commonly associated with brecciation. Involves oxidation of minerals and the formation of hematite (hematitic jasperoids), in some cases with considerable amounts of pyrite (sulfidic jasperoids).",jasperization,https://linked.data.gov.au/def/alteration-type/hematitic-alteration,"https://linked.data.gov.au/def/alteration-type/hematitic-jasperoid|https://linked.data.gov.au/def/alteration-type/sulfidic-jasperoid",,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/hydrothermal-alteration-other,hydrothermal alteration - other,,The presence of alteration is recognized but does not fit into any other category.,,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/hydrothermal-alteration-unknown,hydrothermal alteration - unknown,,Used to indicate that no information is available on alteration.,,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/hydrothermal-alteration-unspecified,hydrothermal alteration - unspecified,,"The presence of alteration is noted, but the type of alteration is not otherwise classified or described.","alteration type not specified|undefined alteration|undefined alteration assemblage|unknown alteration",,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/kaolinitic-alteration,kaolinitic alteration,,"The replacement or breakdown of silicate minerals to form kaolinite and other kaolinite-group minerals (e.g. dickite), typically in acid to intermediate rocks. Kaolinization is observed in the marginal argillic zone of high-sulfidation systems, as well as in near-surface, steam-heated environments, in vein-type deposits, as massive argillic alteration zones of low-sulfidation epithermal environments, and in greisen and derived pegmatites and aplites. Kaolinite can also form during supergene weathering, but dickite is restricted to hydrothermal environments.",kaolinitization,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/listvenitization,listvenitization,,"Alteration involving carbonatization and variable silicification of ultramafic (mainly peridotites and serpentinites) and mafic rocks, resulting in the formation of magnesium carbonate – quartz – mica (fuchsite) rocks. Listvenites are associated with gold mineralization and have potential for carbon storage due to the fast kinetics of carbonation reactions in serpentinized peridotites.",silica–carbonate alteration,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/phyllic-alteration-QSP,phyllic alteration (QSP),,"Alteration typified by the assemblage quartz–sericite–pyrite (QSP) typically resulting from removal of sodium, calcium, and magnesium from calc-alkalic rocks, with pervasive replacement of silicates by micaceous phyllosilicates, muting the original rock texture. It is a common style of alteration in porphyry base-metal systems around a central zone of potassic alteration. More specifically, it relates to hydrogen-ion (H+) metasomatism of silicate minerals such as K-feldspar, plagioclase and biotite.","QSP|quartz–sericite–pyrite|sericitic alteration|sericitization",,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/potassic-alteration,potassic alteration,,"High-temperature alteration resulting in the formation of K-feldspar and biotite (porphyry systems), and adularia (epithermal systems), from the replacement of plagioclase and mafic silicate minerals. It is usually accompanied by sulfides ± anhydrite ± biotite.","""adularia""|K-feldspathisation|K-feldspathization|K-silicate alteration|microclinisation|microclinization|potassic metasomatism",,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/propylitic-alteration,propylitic alteration,,"Alteration characterized by the addition of H20 and CO2, and locally S, with no appreciable H+ metasomatism. Typically results in the formation of epidote, chlorite, Mg-Fe-Ca carbonates, albite, K-feldspar and pyrite. In some systems, propylitic alteration is mineralogically zoned from inner actinolite-rich to outer epidote-rich alteration.",propylitization,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/pyritic-alteration,pyritic alteration,,Alteration of country rocks due to the ionic replacement by iron and sulfur atoms combining to form pyrite.,"pyritisation|pyritization",https://linked.data.gov.au/def/alteration-type/sulfidation,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/sulfidation,sulfidation,,"Sulfide mineral alteration of country rocks, i.e. the deposition of pyrite and other sulfides (e.g. pyrrhotite, chalcopyrite, etc.) by hydrothermal processes.","sulfide alteration|sulfidization|sulphidation|sulphide alteration|sulphidization",,https://linked.data.gov.au/def/alteration-type/pyritic-alteration,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/rodingitization,rodingitization,,"Metasomatic alteration typical of dykes and mafic rocks in contact with or proximal to serpentinized ultramafic rocks. The mafic rocks are altered by high pH, Ca2+ and OH− fluids, which are a byproduct of the serpentinization process, and become rodingites, i.e. metasomatic rocks rich in grossular–andradite garnet, calcic pyroxene, and variable amounts of vesuvianite, epidote and scapolite.",,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/saussuritization,saussuritization,,"Alteration of calcium-bearing plagioclase feldspar to a characteristic assemblage of minerals called saussurite. The typical assemblage includes albite (or oligoclase), zoisite or epidote, together with variable amounts of calcite, sericite, prehnite, and calcium-aluminium silicates other than those of the epidote group. The plagioclase may be reconstituted into a more sodium-rich variety (albite), although the original form of the crystal is usually retained. Typically related to residual fluids in the late stages of magmatic crystallization or hydrothermal alteration, and especially common in mafic rocks due to their high calcium content.",saussuritisation,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/sericitic-white-mica-alteration,sericitic / white mica alteration,,"A hydrothermal or deuteric (or metamorphic) process involving the introduction of, alteration to, or replacement by 'sericite', i.e. the formation of fine-grained white mica (e.g. sericite, phengite or paragonite) in country rocks. See also Phyllic (QSP) alteration.","sericitization|phyllic (QSP) alteration|sericitisation",,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/serpentinization,serpentinization,,"Replacement of magnesium-rich silicate minerals (e.g. olivine, pyroxenes, or amphiboles) in dunites, peridotites or other ultramafic rocks by serpentine minerals.",serpentinisation,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/silication,silication,,The replacement or breakdown of silicate minerals by reaction with free silica. Not to be confused with silicification.,,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/silicification,silicification,,"Silicification or silicic alteration is hydrothermal alteration in which the quartz, opal, chalcedony, jasper, or other forms of amorphous silica content of the rock increases. Commonly caused by a net addition of silica in the altered rock, but silicification may also occur by decomposition reactions where quartz is a byproduct (desilication) or by cation leaching in silica-stable systems. Silicification involves dissolution of rock minerals and precipitation of silica, but the term can also refer to the permeation process that occurs during petrification of organic materials (e.g. to create fossil wood). Not to be confused with silication.","quartz alteration|silica alteration|silicic alteration",,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/skarn-calcic,skarn - calcic,,"Generally forms replacement zones in wallrocks (exoskarn - in limestone or occasionally mafic to intermediate volcanic rocks), or within intrusions (endoskarn). Andradite and diopside occur in oxidized assemblages related to porphyry Cu systems; grossular and hedenbergite are more common in reduced skarns (Au, W, and Sn).",calcic skarn,https://linked.data.gov.au/def/alteration-type/skarn,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/skarn,skarn,,"The alteration of pure limestone and dolomite by introduction of Si, Al, Fe and Mg. Typical skarn minerals include pyroxene, garnet, vesuvianite, wollastonite, actinolite, magnetite or hematite, epidote and scapolite.","prograde skarn|skarn - prograde",,"https://linked.data.gov.au/def/alteration-type/skarn-calcic|https://linked.data.gov.au/def/alteration-type/skarn-magnesian|https://linked.data.gov.au/def/alteration-type/skarn-retrograde-stage",,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/skarn-magnesian,skarn - magnesian,,Metasomatic replacement of dolomitic limestone. High-temperature magnesian skarns are characterized by forsterite and diopside and low-temperature magnesian skarns contain serpentinite and talc. Both occur as retrograde minerals after forsterite and clinopyroxene.,"magnesian skarn|magnesium skarn",https://linked.data.gov.au/def/alteration-type/skarn,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/skarn-retrograde-stage,skarn - retrograde stage,,"The overprinting of earlier (prograde) skarn alteration in the form of epidote, amphibole, chlorite, and other hydrous phases. It is typically structurally controlled and more pronounced in shallow environments; but may also affect adjacent wallrock limestone.",retrograde skarn,https://linked.data.gov.au/def/alteration-type/skarn,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/sodic-alteration,sodic alteration,,Alteration commonly found in deeper parts of porphyry systems and defined by albite (sodic plagioclase) and actinolite. Cf. albitic alteration.,sodic–calcic alteration,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/sulfidic-jasperoid,sulfidic jasperoid,,"Silica–sulfide alteration of dolomites resulting in hard, dense purple-black rocks with considerable pyrite content. Sulfidic jasperoids are typically found in Nevada, Australia and Iran.",,https://linked.data.gov.au/def/alteration-type/jasperoid-alteration,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/talc-alteration,talc alteration,,"Talc alteration or steatitization is the introduction of, alteration to, or replacement by, talc (steatite), especially the act or process of hydrothermal alteration of ultrabasic rocks that results in the formation of a talcose rock (such as steatite, soapstone, or relatively pure concentrations of talc). The formation of talc, usually with carbonate ± chlorite ± magnetite, as a replacement/alteration phase is typical of hydrothermal mineral deposits in Archean greenstone belts.","steatitisation|steatitization|talc–carbonate alteration|talc–chlorite–carbonate alteration",,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/tourmalinization,tourmalinization,,"Tourmaline alteration of country rocks, i.e. a pneumatolytic modification of a pre-existing rock in which boron-rich, late-stage fluids react with the mineral assemblage of the primary rock (usually granite), eventually producing a rock consisting of tourmaline and quartz.",,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/unaltered,unaltered,,"A rock with no visible signs of alteration, in which primary minerals, fabrics (including primary pore space) and chemistry are unchanged.",not altered,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/uralitization,uralitization,,"The development of amphibole from pyroxene. Specifically, a late-magmatic process of replacement whereby uralitic amphibole results from alteration of primary pyroxene. Also a common metamorphic process typical of mafic and ultramafic igneous rocks containing pyroxene.","uralite alteration|uralitisation",,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/zeolitic-alteration,zeolitic alteration,,Regionally extensive alteration around epithermal and geothermal systems. Mineralogical changes from zeolite-rich to propylitic assemblages reflect increasing depth and temperature.,,,,,https://linked.data.gov.au/def/alteration-type
https://linked.data.gov.au/def/alteration-type/hematitic-alteration,hematitic alteration,,"Alteration caused by oxidizing fluids resulting in the formation of hematite and some K-feldspar, sericite, chlorite and epidote. The term 'red rock alteration' is not recommended for use in describing alteration, as it does not qualify the mineral changes in the rock (e.g. Na or K enrichment) and may be confused with oxidation processes more typical of weathering.","hematitization|red rock alteration",,https://linked.data.gov.au/def/alteration-type/jasperoid-alteration,,https://linked.data.gov.au/def/alteration-type
