iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/sample-nomenclature-publication-status/ex-type-ICN-or-PICMN,ex-type - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), a living isolate obtained from the type of a name when this is a culture permanently preserved in a metabolically inactive state. No equivalent exists in the International Code of Zoological Nomenclature (ICZN).","botanical ex-type|ex-holotype|ex-isotype|microbialite ex-type",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/figured,figured,,"A sample or specimen that has been imaged (drawn or photographed) in a formal (peer-reviewed) scientific publication. Imaging may be in service of demonstrating the specimen's identity, preservation, interpretation, or any other purpose; these specimens are often conserved alongside type specimens due to their highly representative nature, and/or selection to illustrate particular or significant features. 'Figured' is partially interchangeable with 'described and published' and/or 'formally identified' in that specimen illustrations are essentially independent of whether a specimen is mentioned, formally identified and/or fully described within a publication.",imaged,https://linked.data.gov.au/def/sample-nomenclature-publication-status/specimen-publication-status,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/formally-identified,formally identified,,"A specimen to which a name or identification has been applied in a formal (peer-reviewed) publication, but that was not described in detail in that same publication. 'Formally identified' can be interchangeable with 'figured' if a specimen is illustrated in the same reference, although illustration is more common for cases where material is being formally described.",,https://linked.data.gov.au/def/sample-nomenclature-publication-status/non-type-specimen,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/non-type-specimen,non-type specimen,,"A specimen that has never been designated as a nomenclatural type or type specimen, of any variety, in a formal (peer-reviewed) scientific publication or work.",,,"https://linked.data.gov.au/def/sample-nomenclature-publication-status/formally-identified|https://linked.data.gov.au/def/sample-nomenclature-publication-status/informally-identified",,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/hapantotype-ICZN,hapantotype - ICZN,,"In the International Code of Zoological Nomenclature (ICZN), one or more preparations consisting of directly related individuals representing distinct stages in the life cycle, which together form the name-bearing type in an extant species of protistan. A hapantotype, while a series of individuals, is a holotype that must not be restricted by lectotype selection; however, if a hapantotype is found to contain individuals of more than one species, components may be excluded until it contains individuals of only one species. No equivalent exists in the International Code of Nomenclature for algae, fungi and plants (ICN).",zoological hapantotype,https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/holotype-ICN-or-PICMN,holotype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), the one specimen or illustration indicated as the nomenclatural type by the author(s) of a name of a new species or infraspecific taxon or, when no type was indicated, used by the author(s) when preparing the account of the new taxon.","botanical holotype|microbialite holotype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/holotype-ICZN,holotype - ICZN,,"In the International Code of Zoological Nomenclature (ICZN), the single specimen (except in the case of a hapantotype) designated or otherwise fixed as the name-bearing type of a nominal species or subspecies when the nominal taxon is established.","zoological cotype|zoological holotype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/holotype-IMA,holotype - IMA,,"In the International Mineralogical Association's mineral nomenclature scheme (IMA), a single specimen (designated by the author) from which all the data for the original description were obtained. Where portions of such a specimen have been sent to other museums for preservation, the author will designate each of these as ‘part of the holotype.’",mineral holotype,https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-mineral,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/informally-identified,informally identified,,"A specimen that has never been mentioned, named, described or identified in a formal (peer-reviewed) publication, but has had an informal name applied, whether in the field, by a curator or visiting expert, or in an informal publication (such as unpublished or internal reports, or theses).",,https://linked.data.gov.au/def/sample-nomenclature-publication-status/non-type-specimen,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/isoepitype-ICN-or-PICMN,isoepitype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), a duplicate specimen of the epitype. No equivalent exists in the International Code of Zoological Nomenclature (ICZN).","botanical isoepitype|microbialite isoepitype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/isolectotype-ICN-or-PICMN,isolectotype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), a duplicate specimen of the lectotype. No equivalent exists in the International Code of Zoological Nomenclature (ICZN).","botanical isolectotype|microbialite isolectotype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/isoneotype-ICN-or-PICMN,isoneotype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), a duplicate specimen of the neotype. No equivalent exists in the International Code of Zoological Nomenclature (ICZN).","botanical isoneotype|microbialite isoneotype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/isonym-ICN-or-PICMN,isonym - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), the same name based on the same type, published independently at different times perhaps by different authors. Note: only the earliest isonym has nomenclatural status. No equivalent exists in the International Code of Zoological Nomenclature (ICZN).","botanical isonym|microbialite isonym",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/isosyntype-ICN-or-PICMN,isosyntype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), a duplicate specimen of a syntype. No equivalent exists in the International Code of Zoological Nomenclature (ICZN).","botanical isosyntype|microbialite isosyntype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/isotype-ICN-or-PICMN,isotype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), a duplicate specimen of the holotype. No equivalent exists in the International Code of Zoological Nomenclature (ICZN).","botanical isotype|microbialite isotype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/lectotype-ICN-or-PICMN,lectotype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), one specimen or illustration designated from the original material as the nomenclatural type if the name was published without a holotype, or if the holotype is lost or destroyed, or if a type is found to belong to more than one taxon.","botanical lectotype|microbialite lectotype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/lectotype-ICZN,lectotype - ICZN,,"In the International Code of Zoological Nomenclature (ICZN), a syntype designated as the single name-bearing type specimen subsequent to the establishment of a nominal species or subspecies.",zoological lectotype,https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/neotype-ICN-or-PICMN,neotype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), a specimen or illustration selected to serve as nomenclatural type if no original material is extant or as long as it is missing.","botanical neotype|microbialite neotype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/neotype-ICZN,neotype - ICZN,,"In the International Code of Zoological Nomenclature (ICZN), the single specimen designated as the name-bearing type of a nominal species or subspecies when there is a need to define the nominal taxon objectively and no name-bearing type is believed to be extant. If stability and universality are threatened, because an existing name-bearing type is either taxonomically inadequate or not in accord with the prevailing usage of a name, the International Commission of Zoological Nomenclature may use its plenary power to set aside that type and designate a neotype.",zoological neotype,https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/neotype-IMA,neotype - IMA,,"In the International Mineralogical Association's mineral nomenclature scheme (IMA), a specimen chosen by the author of a redefinition or re-examination of a species to represent the species when the holotype or cotypes cannot be found. It must be shown that every attempt has been made to locate the originally described material. Neotypes can also be designated when examination of all holotypes and cotypes has shown that the definitive unit-cell parameters and chemical composition cannot be experimentally determined. All neotypes require the approval of the Commission on New Minerals and Mineral Names of the International Mineralogical Association.",mineral neotype,https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-mineral,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/paralectotype-ICZN,paralectotype - ICZN,,"In the International Code of Zoological Nomenclature (ICZN), each specimen of a former syntype series remaining after the designation of a lectotype. No equivalent exists in the International Code of Nomenclature for algae, fungi and plants (ICN).",zoological paralectotype,https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/paratype-ICN-or-PICMN,paratype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), any specimen cited in the protologue that is neither the holotype nor an isotype, nor one of the syntypes if in the protologue two or more specimens were simultaneously designated as types.","botanical paratype|microbialite paratype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/paratype-ICZN,paratype - ICZN,,"In the International Code of Zoological Nomenclature (ICZN), each specimen of a type series other than the holotype.","zoological cotype|zoological paratype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/reference-sample-specimen,reference sample/specimen,,"A sample or specimen that is considered a key reference or exemplar for a specific locality, stratigraphic unit, geological feature or class of geological object.",,,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/syntype-ICN-or-PICMN,syntype - ICN or PICMN,,"In the International Code of Nomenclature for algae, fungi and plants (ICN) and the Proposed International Code of Microbialite Nomenclature (PICMN), any specimen cited in the protologue when there is no holotype, or any of two or more specimens simultaneously designated in the protologue as types.","botanical syntype|microbialite syntype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/syntype-ICZN,syntype - ICZN,,"In the International Code of Zoological Nomenclature (ICZN), each specimen of a type series from which neither a holotype nor a lectotype has been designated. The syntypes collectively constitute the name-bearing type.","zoological cotype|zoological syntype",https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/topotype-ICZN,topotype - ICZN,,"An obsolete term, no longer regulated by the International Code of Zoological Nomenclature (ICZN), for a specimen originating from the type locality of the species or subspecies to which it is thought to belong, whether or not the specimen is part of the type series. No equivalent exists in the International Code of Nomenclature for algae, fungi and plants (ICN).",zoological topotype,https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-series-ICZN,type series - ICZN,,"In the International Code of Zoological Nomenclature (ICZN), the series of specimens on which the original author bases a new nominal species-group taxon. In the absence of a holotype designation, any such specimen is eligible for subsequent designation as the name-bearing type (lectotype); pending lectotype designation, all the specimens of the type series are syntypes and collectively they constitute the name-bearing type. Excluded from the type series are any specimens that the original author expressly excludes or refers to as distinct variants, or doubtfully includes in the taxon. No equivalent exists in the International Code of Nomenclature for algae, fungi and plants (ICN) .",zoological type series,https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-meteorite,type specimen - meteorite,,"Reference sample of a named meteorite deposited in an approved type-specimen repository and meeting the minimum mass requirements, as set forward by the Meteorite Nomenclature Committee (also known as NomCom) of The Meteorological Society. NomCom regulations require a meteorite type specimen to be a minimum mass of 20 g or 20% of the total mass, whichever is the lesser amount. Suitable type-specimen repositories are described as 'institutions that have well-curated meteorite collections and long-standing commitments to such curation' (section 7.1). Unlike other nomenclatural codes, meteorites only recognize a single classification of type specimen.",,,,,https://linked.data.gov.au/def/sample-nomenclature-publication-status
https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-fossil,type specimen - fossil,,"A fossil specimen (or series of specimens) designated as the object or element to which a name or definition is attached, and as the objective standard of reference whereby the application of the name of a nominal taxon can be determined, for the purposes of biological or paleontological taxonomy. Type specimens are generally divided into primary (e.g. holotype, lectotype, syntype, neotype) or secondary (e.g. paratype, paralectotype) types, with primary types being of greater scientific importance.","name-bearing type|nomenclatural type|typus",,"https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICZN|https://linked.data.gov.au/def/sample-nomenclature-publication-status/type-specimen-ICN-or-PICMN",,https://linked.data.gov.au/def/sample-nomenclature-publication-status
