iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/gascoyne-mineral-field,Gascoyne Mineral Field,09,"An administrative division of land in Western Australia that covers the Gascoyne area in the central-western part of the State. The Gascoyne Mineral Field covers an area of 130,535 km2 and contains no districts. Gazetted on 25 June 1897, it is administered by the Karratha Mining Registrar .",Gascoyne M F 09,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/kimberley-mineral-field,Kimberley Mineral Field,80,"An administrative division of land in Western Australia that covers the Kimberley area in the northeast of the State. The Kimberley Mineral Field covers an area of 224,834 km2 and contains no districts. Gazetted on 20 May 1886, it is administered by the Karratha Mining Registrar.",Kimberley M F 80,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/westkimberley-mineral-field,West Kimberley Mineral Field,04,"An administrative division of land in Western Australia that covers the West Kimberley area in the northeast of the State. The West Kimberley Mineral Field covers an area of 255,373 km2 and contains no districts. Gazetted on 19 March 1920, it is administered by the Karratha Mining Registrar.",West Kimberley M F 04,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/westpilbara-mineral-field,West Pilbara Mineral field,47,"An administrative division of land in Western Australia that covers the West Pilbara area in the northwestern part of the State. The West Pilbara Mineral Field covers an area of 75,711 km2 and contains no districts. Gazetted on 20 September 1895, it is administered by the Karratha Mining Registrar.",West Pilbara M F 47,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/lawlers-mineral-district,Lawlers District,36,"An administrative division of land in Western Australia, the Lawlers District is situated within the East Murchison Goldfield in the central part of the State, and covers an area of 17,330 km2. Gazetted on 3 June 1904, it is administered by the Leonora Mining Registrar.","E Murchison M F  Lawlers Dist 36|Lawlers 36|Lawlers District 36",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmalcolm-mineral-district,Mount Malcolm District,37,"An administrative division of land in Western Australia, the Mount Malcolm District is situated within the Mt Margaret Mineral Field in the central part of the State, and covers an area of 15,587 km2. Gazetted on 12 March 1897, it is administered by the Leonora Mining Registrar.","Mt Malcolm 37|Mt Malcolm District|Mt Malcolm District 37|Mt Margaret M F  Mt Malcolm Dist 37",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmargaret-mineral-district,Mount Margaret District,38,"An administrative division of land in Western Australia, the Mt Margaret District is situated within the Mt Margaret Mineral Field in the central part of the State, and covers an area of 103,322 km2.  Gazetted on 12 March 1897, it is administered by the Leonora Mining Registrar.","Mt Margaret 38|Mt Margaret District|Mt Margaret District 38|Mt Margaret M F  Mt Margaret Dist 38",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmorgan-mineral-district,Mount Morgans District,39,"An administrative division of land in Western Australia, the Mount Morgans District is situated within the Mt Margaret Mineral Field in the central part of the State and covers an area of 36,278 km2. Gazetted on 28 March 1902, it is administered by the Leonora Mining Registrar.","Mt Margaret M F  Mt Morgans Dist 39|Mt Morgans 39|Mt Morgans District|Mt Morgans District 39",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/niagara-mineral-district,Niagara District,40,"An administrative division of land in Western Australia, the Niagara District is situated within the North Coolgardie Mineral Field in the central-southern part of the State, and covers an area of 1782 km2. Gazetted on 12 March 1897, it is administered by the Leonora Mining Registrar.","N Coolgardie M F  Niagara Dist 40|Niagara 40|Niagara District 40",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/marblebar-mineral-district,Marble Bar District,45,"An administrative division of land in Western Australia, the Marble Bar District is situated within the Pilbara Mineral Field in the central-northern part of the State. It covers an area of 359,698 km² and is administered by the Marble Bar Mining Registrar (currently based in Perth).","Marble Bar 45|Marble Bar District 45|Pilbara M F  Marble Bar Dist 45",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/nullagine-mineral-district,Nullagine District,46,"An administrative division of land in Western Australia, the Nullagine District is situated within the Pilbara Mineral Field in the central-northern part of the state. It covers an area of 27,516 km2 and it is administered by the Marble Bar Mining Registrar (currently based in Perth).","Nullagine 46|Nullagine District 46|Pilbara M F  Nullagine Dist 46",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/meekatharra-mineral-district,Meekatharra District,51,"An administrative division of land in Western Australia, the Meekatharra District is situated within the Murchison Mineral Field, and covers an area of 31,727 km2. It is administered by the Meekatharra Mining Registrar (currently based in Perth).","Meekatharra 51|Meekatharra District 51|Murchison M F  Meekatharra Dist 51",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/peakhill-mineral-field,Peak Hill Mineral Field,52,"An administrative division of land in Western Australia that covers the Peak Hill area in the central part of the State. The Peak Hill Mineral Field covers an area of 84,330 km2 and contains no districts. Gazetted on 19 March 1897, it is administered by the Meekatharra Mining Registrar (currently based in Perth).",Peak Hill M F 52,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/wiluna-mineral-district,Wiluna District,53,"An administrative division of land in Western Australia, thee Wiluna District is situated within the East Murchison Mineral Field in the central part of the State, and covers an area of 27,184 km2. Gazetted on 3 June 1904, it is administered by the Meekatharra Mining Registrar (currently based in Perth).","E Murchison M F  Wiluna Dist 53|Wiluna 53|Wiluna District 53",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/blackrange-mineral-district,Black Range District,57,"An administrative division of land in Western Australia, the Black Range District is situated within the East Murchison Mineral Field in the central part of the state and covers an area of 22,976 km2. Gazetted on 3 June 1904, it is administered by the Mt Magnet Mining Registrar.","Black Range 57|Black Range District 57|E Murchison M F  Black Range Dist 57",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/cue-mineral-district,Cue District,20,"An administrative division of land in Western Australia, the Cue District is situated within the Murchison Mineral Field in the central-western part of the State and covers an area of 22,256 km2. Gazetted on 7 December 1894, it is administered by the Mt Magnet Mining Registrar.","Cue 20|Cue District 20|Murchison M F  Cue Dist 20",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/daydawn-mineral-district,Day Dawn District,21,"An administrative division of land in Western Australia, the Day Dawn District is situated within the Murchison Mineral Field in the central part of the State. It covers an area of 2320 km2 and is administered by the Mt Magnet Mining Registrar.","Day Dawn 21|Day Dawn District 21|Murchison M F  Day Dawn Dist 21",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmagnet-mineral-district,Mt Magnet District,58,"An administrative division of land in Western Australia, the Mt Magnet District is situated within the Murchison Mineral Field in the central-western part of the State, and covers an area of 9,674 km2. Gazetted on 7 December 1894, it is administered by the Mt Magnet Mining Registrar.","Mount Magnet District|Mt Magnet 58|Mt Magnet District 58|Murchison M F  Mt Magnet Dist 58",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/yalgoo-mineral-field,Yalgoo Mineral Field,59,"An administrative division of land in Western Australia that covers the Yalgoo area in the central-western part of the State. The Yalgoo Mineral Field covers an area of 60,165 km2 and contains no districts. Gazetted on 8 February 1895, it is administered by the Mt Magnet Mining Registrar.",Yalgoo M F 59,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/collieriver-mineral-field,Collie River Mineral field,12,"An administrative division of land in Western Australia that covers the Collie River area in the southwestern part of the State. The Collie River Mineral Field covers an area of 640 km2 and contains no districts. Gazetted on 21 February 1896, it is administered by the Perth Mining Registrar.",Collie River M F 12,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/greenbushes-mineral-field,Greenbushes Mineral Field,01,"An administrative division of land in Western Australia that covers the Greenbushes area in the southwest of the State. The Greenbushes Mineral Field covers an area of 101 km2 and contains no districts. Gazetted on 7 April 1892, it is administered by the Perth Mining Registrar.",Greenbushes M F 01,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/northampton-mineral-field,Northampton Mineral Field,66,"An administrative division of land in Western Australia that covers the Northampton area in the central-western part of the State. It covers an area of 3377 km2 and  contains no districts. Gazetted on 1 January 1897, it is administered by the Perth Mining Registrar.",Northampton M F 66,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/phillipsriver-mineral-field,Phillips River Mineral Field,74,"An administrative division of land in Western Australia that covers the Phillips River area in the southwestern part of the State. The Phillips River Mineral Field covers an area of 16,835 km2 and contains no districts. Gazetted on 14 July 1899, it is administered by the Perth Mining Registrar.",Phillips River M F 74,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/southwest-mineral-field,Southwest Mineral Field,70,"An administrative division of land in Western Australia that covers the Southwest area in the southwestern part of the State. The Southwest Mineral Field covers an area of 229,561 km2 and contains no districts. Gazetted on 10 November 1961 (a district before this date), it is administered by the Perth Mining Registrar.","South West M F|South-West M F|Southwest M F 70",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/warburton-mineral-field,Warburton Mineral Field,,"An administrative division of land in Western Australia that covers the Warburton area in the central and southeastern part of the State. It covers an area of 521,233 km2 and contains no districts. Gazetted on 15 May 1981, it was formed by the amalgamation of the Eucla, Nabberu and Warburton Districts. It is administered by the Perth Mining Registrar.",Warburton M F 69,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/coolgardie-mineral-district,Coolgardie District,15,"An administrative division of land in Western Australia, the Coolgardie District is situated within the Coolgardie Mineral Field in the central-southern part of the State, and covers an area of 24304 km2. Gazetted on 7 December 1894, it is administered by the Southern Cross Mining Registrar.","Coolgardi District 15|Coolgardie 15|Coolgardie M F Coolgardie Dist 15",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/kunnanalling-mineral-district,Kunnanalling District,16,"An administrative division of land in Western Australia, the Kunnanalling District is situated within the Coolgardie Mineral Field in the central-southern part of the State and covers an area of 6004 km2. Gazetted on 27 August 1897, it is administered by the Southern Cross Mining Registrar.","Coolgardie M F Kunanalling Dist 16|Kunanalling District 16|Kunnanalling 16",,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/yilgarn-mineral-field,Yilgarn Mineral Field,77,"An administrative division of land in Western Australia that covers the Southern Cross area in the southwestern part of the State. The Yilgarn Mineral Field covers an area of 44,807 km2 and contains no districts. Gazetted on 1 October 1888, it is administered by the Southern Cross Mining Registrar.",Yilgarn M F 77,,,,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/coolgardie-mineral-field,Coolgardie Mineral Field,,"An administrative division of land in Western Australia that covers the Coolgardie area in the central-southern part of the State. The Coolgardie Mineral Field covers an area of 30,308 km2 and contains two districts. Gazetted on 6 April 1894, it is administered by the Southern Cross Mining Registrar.",Coolgardie M F,,"https://linked.data.gov.au/def/wa-mineral-fields-and-districts/coolgardie-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/kunnanalling-mineral-district",,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/eastcoolgardie-mineral-field,East Coolgardie Mineral field,,"An administrative division of land in Western Australia that covers the East Coolgardie area in the central-southern part of the State. The East Coolgardie Mineral Field covers an area of 4662 km2 and contains two districts. Gazetted on 21 September 1894, it is administered by the Kalgoorlie Mining Registrar.","E Coolgardie M F|E Coolgardie M F  E Coolgardie Dist 26|East Coolgardie M F",,"https://linked.data.gov.au/def/wa-mineral-fields-and-districts/bulong-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/eastcoolgardie-mineral-district",,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/eastmurchison-mineral-field,East Murchison Mineral Field,,"An administrative division of land in Western Australia that covers the East Murchison area in the central part of the State. The East Murchison Mineral Field covers an area of 67,490 km2 and contains three districts. Gazetted on 28 June 1895, it is administered by the Leonora, Perth, and Mt Magnet Mining Registrars.",East Murchison M F,,"https://linked.data.gov.au/def/wa-mineral-fields-and-districts/lawlers-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/wiluna-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/blackrange-mineral-district",,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmargaret-mineral-field,Mount Margaret Mineral field,,"An administrative division of land in Western Australia that covers the Mt Margaret area in the central part of the State. The Mt Margaret Mineral Field covers an area of 155,187 km2 and contains three districts. Gazetted on 12 March 1897, it is administered by the Leonora Mining Registrar.","Mount Margaret River M F|Mt Margaret M F",,"https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmalcolm-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmargaret-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmorgan-mineral-district",,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/murchison-mineral-field,Murchison Mineral Field,,"An administrative division of land in Western Australia that covers the Murchison area in the central-western part of the State. The Murchison Mineral Field covers an area of 65,977 km2 and contains four districts. Gazetted on 24 September 1891, it is administered by the Mt Magnet Mining Registrar.",Murchison M F,,"https://linked.data.gov.au/def/wa-mineral-fields-and-districts/meekatharra-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/cue-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/daydawn-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/mtmagnet-mineral-district",,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/northcoolgardie-mineral-field,North Coolgardie Mineral Field,,"An administrative division of land in Western Australia that covers the area north of the Coolgardie town in the central-southern part of the State. The North Coolgardie Mineral Field covers an area of 35,242 km2 and contains four districts. Gazetted on 28 June 1895, it is administered by the Kalgoorlie and Leonora Mining Registrars.","N Coolgardie M F|North Coolgardie M F",,"https://linked.data.gov.au/def/wa-mineral-fields-and-districts/menzies-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/ularring-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/yerilla-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/niagara-mineral-district",,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/northeastcoolgardie-mineral-field,North East Coolgardie Mineral Field,,"An administrative division of land in Western Australia that covers the North East Coolgardie area in the central-southern part of the State. It covers an area of 53,364 km2 and contains two districts. Gazetted on 20 March 1896, it is administered by the Kalgoorlie Mining Registrar.","N E Coolgardie M F|N/E Coolgardie M F|NE Coolgardie M F|North E Coolgardie M F",,"https://linked.data.gov.au/def/wa-mineral-fields-and-districts/kanowna-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/kurnalpi-mineral-district",,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
https://linked.data.gov.au/def/wa-mineral-fields-and-districts/pilbara-mineral-field,Pilbara Mineral field,,"An administrative division of land in Western Australia that covers the Pilbara area in the central-northern part of the State. The Pilbara Mineral Field covers an area of 387,214 km2 and contains two districts. Gazetted on 1 October 1888, it is administered by the  Marble Bar Mining Registrar (currently based in Perth).",Pilbara M F,,"https://linked.data.gov.au/def/wa-mineral-fields-and-districts/marblebar-mineral-district|https://linked.data.gov.au/def/wa-mineral-fields-and-districts/nullagine-mineral-district",,https://linked.data.gov.au/def/wa-mineral-fields-and-districts
