iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/borehole-status-wa/operational,operational,,"The status of a borehole from the commencement to the completion of drilling operations, and including the production/investigation stages.",in progress,,"https://linked.data.gov.au/def/borehole-status-wa/drilling-completed-operational|https://linked.data.gov.au/def/borehole-status-wa/injecting|https://linked.data.gov.au/def/borehole-status-wa/monitoring|https://linked.data.gov.au/def/borehole-status-wa/producing|https://linked.data.gov.au/def/borehole-status-wa/producing-and-injecting|https://linked.data.gov.au/def/borehole-status-wa/in-progress",,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/drilling-suspended,drilling suspended,,"Drilling operations have been temporarily suspended (e.g. due to adverse weather conditions, maintenance, or other reasons).",,https://linked.data.gov.au/def/borehole-status-wa/operational-suspended,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/injecting-gas,injecting gas,,A reservoir maintenance or secondary recovery method that uses injected gas to supplement the pressure in an oil reservoir or field. This concept includes injecting for the purpose of permanent gas storage (e.g. CO₂).,gas injection,https://linked.data.gov.au/def/borehole-status-wa/injecting,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/injecting,injecting,IN,"The status of a borehole during which fluids (commonly gas and water) are injected rather than produced, typically with the primary objective of maintaining/increasing reservoir pressure to enhance production. Injection wells are also used to dispose of treated wastewater, recharge aquifers, tap geothermal energy, and in environmental remediation for the cleanup of contaminated soil or groundwater; the concept includes injecting for permanent storage. Boreholes/wells are specifically designed/drilled for this purpose, although a production well can be converted into an injection well and vice versa.",injecting,https://linked.data.gov.au/def/borehole-status-wa/operational,"https://linked.data.gov.au/def/borehole-status-wa/injecting-gas|https://linked.data.gov.au/def/borehole-status-wa/injecting-water",,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/injecting-water,injecting water,WI,"Waterflooding or water injection is where water is injected into the oil reservoir, to maintain the pressure (also known as voidage replacement) or to drive oil towards the wells, and thereby increase production. Water-injection wells are common offshore, where filtered and treated seawater is injected into a lower water-bearing section of the reservoir. The concept includes water recharge of aquifers.","water injection|waterflooding",https://linked.data.gov.au/def/borehole-status-wa/injecting,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/monitoring,monitoring,,"A borehole/well that is actively monitoring reservoir, aquifer or other geological parameters, such as water level, water quality, fluid pressure.",,https://linked.data.gov.au/def/borehole-status-wa/operational,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/not-drilled,not drilled,,"A borehole that was proposed in concept and/or approved on application, but was never drilled. This does not include the circumstance where the status is 'unknown'.",,https://linked.data.gov.au/def/borehole-status-wa/planning-and-approval,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/planned,planned,,Refers to the stated intention of drilling a borehole that has yet to be submitted for approval from the relevant authorities.,,https://linked.data.gov.au/def/borehole-status-wa/planning-and-approval,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/plugged-and-abandoned,plugged and abandoned,P&A,"An abandoned borehole that has also been plugged. The extent of seal may vary from just plugged near the surface (e.g. many coal boreholes) to plugged to prevent the migration of oil, gas, water or other substance from one stratum to another (i.e. PPDM definition). Note that 'plugged and abandoned ' is similar to 'plugged' as used by the mineral resources industry.",P&A,https://linked.data.gov.au/def/borehole-status-wa/abandoned-energy,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/abandoned-energy,abandoned - energy,A,All borehole operations and activities are terminated. The operator has left the site with no intention of returning to the borehole. Note that this is similar to 'completed' status in the Australian Coal Logging Standards v3.1 (CoalLog). Also note that 'abandoned - energy' is similar to 'rehabilitated' as used by the mineral resources industry.,,https://linked.data.gov.au/def/borehole-status-wa/post-operational,https://linked.data.gov.au/def/borehole-status-wa/plugged-and-abandoned,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/plugged-and-backfilled,plugged and backfilled,,"A borehole that has been securely plugged below ground, with the remaining void backfilled to the surface with low permeability material, and with a mound of low permeability material (approximately 250 mm high by 800 mm wide and up to 2 m for large diameter drillholes) covered with topsoil to facilitate water shedding away from the drillhole and prevent subsidence.","backfilled|drillhole|mounded",https://linked.data.gov.au/def/borehole-status-wa/plugged,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/plugged,plugged,,"A permanently, securely plugged borehole, usually at a prescribed distance below the ground. Note that 'plugged' is similar to the PPDM definitions of 'plugged and abandoned' as used by the energy industry. Under current regulation, backfilling is a mandatory requirement.","permanently plugged|plugged below ground|plugged drill collar",https://linked.data.gov.au/def/borehole-status-wa/rehabilitated,https://linked.data.gov.au/def/borehole-status-wa/plugged-and-backfilled,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/producing,producing,PR,The status of a borehole during which liquids or gas are being extracted from the borehole.,,https://linked.data.gov.au/def/borehole-status-wa/operational,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/producing-and-injecting,producing and injecting,PR/IN,The status of a borehole that alternately produces and injects liquid or gas into a borehole.,,https://linked.data.gov.au/def/borehole-status-wa/operational,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/proposed,proposed,,"An application exists to drill a borehole, but drilling has not yet commenced or been approved.",,https://linked.data.gov.au/def/borehole-status-wa/planning-and-approval,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/reaming,reaming,,"The process of enlarging a borehole, for example when a drilling bit has worn down from its original size or lithological plastic flow into the wellbore requires the reinstating of the original hole size.",,https://linked.data.gov.au/def/borehole-status-wa/drilling,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/drilling,drilling,,"A stage referring to the collection of activities that specifically occur while a borehole is being drilled, from groundbreaking to reaching the intended depth/zone.",,https://linked.data.gov.au/def/borehole-status-wa/in-progress,https://linked.data.gov.au/def/borehole-status-wa/reaming,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/shut-in,shut in,SI,A borehole/well with one or more valves temporarily closed in the direction of flow.,,https://linked.data.gov.au/def/borehole-status-wa/operational-suspended,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/suspended,suspended,SUSP,Borehole operations have been halted for a significant period of time or in a manner that requires significant effort for the resumption of activities. The borehole can be plugged downhole and fluids injected on top of the plug in order to create a temporary seal to prevent hydrocarbon leakage. The surface equipment remains in place. Suspended is never the final status of a borehole.,,https://linked.data.gov.au/def/borehole-status-wa/operational-suspended,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/unknown,unknown,,The status of the borehole is unknown (or has not been recorded).,,,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/unrehabilitated,unrehabilitated,,A borehole that is not rehabilitated. Typically this includes boreholes drilled prior to mandatory rehabilitation legislation coming into effect.,"drillhole|open drillhole|unplugged",https://linked.data.gov.au/def/borehole-status-wa/post-operational,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/workover,workover,,"Activities relating to production wells, for example logging activities, recompletion, testing, repairs, maintenance, plug and abandonment and demobilisation.",,https://linked.data.gov.au/def/borehole-status-wa/operational-suspended,,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/in-progress,in progress,,The status of a borehole commencing from the rig being moved onsite up until the time that drilling is completed. Note that this stage does not include any operations at the drillsite and within the borehole that follow the completion of drilling the hole. Note that this corresponds to the status of 'drilling' in the PPDM Wellbore Status vocabulary 2014.,,https://linked.data.gov.au/def/borehole-status-wa/operational,https://linked.data.gov.au/def/borehole-status-wa/drilling,,https://linked.data.gov.au/def/borehole-status-wa
https://linked.data.gov.au/def/borehole-status-wa/rehabilitated,rehabilitated,,"In the mineral industry, the borehole site has been fully rehabilitated. Note that this status is similar to the PPDM definitions of 'abandoned' as used by the energy industry.",,https://linked.data.gov.au/def/borehole-status-wa/post-operational,https://linked.data.gov.au/def/borehole-status-wa/plugged,,https://linked.data.gov.au/def/borehole-status-wa
