iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/metamorphic-protolith-unknown-fault-rock,metamorphic protolith unknown: fault rock,my,"A group name for lithologies physically associated with fault surfaces and genetically linked to fault movements (Glossary of geology, 5th edition revised; Neuendorf et al., 2011).",,,"https://linked.data.gov.au/def/gswa-rock-classification-scheme/amphibolitic-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/blastomylonite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/carbonate-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/cataclasite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/chloritic-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/crush-breccia|https://linked.data.gov.au/def/gswa-rock-classification-scheme/fault-breccia|https://linked.data.gov.au/def/gswa-rock-classification-scheme/fault-gouge|https://linked.data.gov.au/def/gswa-rock-classification-scheme/fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/feldspathic-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/ferruginous-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/foliated-gouge|https://linked.data.gov.au/def/gswa-rock-classification-scheme/graphitic-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/micaceous-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/migmatitic-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/mylonite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/phyllonite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/protocataclasite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/protomylonite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/pseudotachylite-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/pyroxenitic-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartzofeldspathic-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartzose-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/schistose-fault-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/ultracataclasite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/ultramylonite",,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/amphibolitic-gneiss,amphibolitic gneiss,mna,"A gneiss distinguished by the abundance of amphiboles. In GSWA usage, this term is reserved for a gneiss for which a protolith cannot be conclusively established. See also definition of gneiss/gneissose structure in Fettes and Desmons (2007, p. 154–155).",,https://linked.data.gov.au/def/gswa-rock-classification-scheme/metamorphic-protolith-unknown-gneiss,,,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/metamorphic-protolith-unknown-gneiss,metamorphic protolith unknown: gneiss,mn,"A group name for metamorphic rocks for which a protolith cannot be conclusively established and displaying a gneissose structure, i.e. a type of structure characterized by a schistosity that is either poorly developed throughout the rock or, if well developed, occurs in broadly spaced zones, such that the rock will split on a scale of more than one centimetre. Mineralogical or lithological layering is commonly present. (Cf. Fettes and Desmons, 2007, p. 154–155).",,,"https://linked.data.gov.au/def/gswa-rock-classification-scheme/amphibolitic-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/carbonate-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/chloritic-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/feldspathic-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/ferruginous-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/gneissose-granulite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/graphitic-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/micaceous-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/migmatitic-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/pyroxenitic-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartzofeldspathic-gneiss|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartzose-gneiss",,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/amphibolitic-granofels-hornfels,amphibolitic granofels/hornfels,mea,"A granofels/hornfels distinguished by the abundance of amphiboles. In GSWA usage, this term is reserved for a granofels/hornfels for which a protolith cannot be conclusively established.",,https://linked.data.gov.au/def/gswa-rock-classification-scheme/metamorphic-protolith-unknown-granofels-hornfels,,,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/metamorphic-protolith-unknown-granofels-hornfels,metamorphic protolith unknown: granofels/hornfels,me,"A group name for metamorphic rocks for which a protolith cannot be conclusively established and displaying a granofelsic structure, i.e. a structure resulting from the absence of schistosity such that the mineral grains and aggregates of mineral grains are equant (for example quartz, feldspar, garnet and pyroxene) or, if inequant, have a random orientation. Mineralogical or lithological layering may be present. Definition adapted from Fettes and Desmons (2007, p. 156). Hornfels are granofels that are typically formed by contact metasomatism and occur mostly (though not exclusively) in the innermost part of contact aureoles. Definition adapted from Fettes and Desmons (2007, p. 159) and Glossary of geology 2011, 5th edition revised).",,,"https://linked.data.gov.au/def/gswa-rock-classification-scheme/amphibolitic-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/carbonate-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/chloritic-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/feldspathic-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/ferruginous-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/granofelsic-granulite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/graphitic-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/micaceous-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/migmatitic-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/pyroxenitic-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartzofeldspathic-granofels-hornfels|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartzose-hornfels",,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/amphibolitic-schist,amphibolitic schist,msa,"A schist distinguished by the abundance of amphiboles. In GSWA usage, this term is reserved for a schist for which a protolith cannot be conclusively established. See also definition of schist/schistose structure in Fettes and Desmons, 2007, p. 193).",,https://linked.data.gov.au/def/gswa-rock-classification-scheme/metamorphic-protolith-unknown-schist,,,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/metamorphic-protolith-unknown-schist,metamorphic protolith unknown: schist,ms,"A group name for metamorphic rocks for which a protolith cannot be conclusively established and displaying a schistose structure, i.e. a type of structure characterized by a schistosity that is either poorly developed throughout the rock or, if well developed, occurs in broadly spaced zones, such that the rock will split on a scale of more than one centimetre. Mineralogical or lithological layering is commonly present. Cf. Fettes and Desmons (2007, p.  193).",,,"https://linked.data.gov.au/def/gswa-rock-classification-scheme/amphibolitic-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/carbonate-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/chloritic-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/feldspathic-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/ferruginous-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/graphitic-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/micaceous-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/migmatitic-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/pyroxenitic-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartz-mica-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartzofeldspathic-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartzose-schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/schist|https://linked.data.gov.au/def/gswa-rock-classification-scheme/schistose-granulite",,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/andesite,andesite,fa,"An intermediate volcanic rock, usually porphyritic, consisting of plagioclase (frequently zoned from labradorite to oligoclase), pyroxene, hornblende and/or biotite. Now defined modally in QAPF fields 9 and 10 (Fig. 2.11, p. 31) and, if modes are not available, chemically in TAS field O2 (Fig. 2.14, p. 35). Definition from Le Maitre et al. (2005, p. 56). GSWA's rock classification scheme prefers the use of volcanic terminology for any igneous rock formed on or near the Earth's surface, i.e. for those hypabyssal or subvolcanic rocks such as dykes, sills, and cryptodomes that are demonstrably both spatially and temporally associated with extrusive volcanic rocks.",,https://linked.data.gov.au/def/gswa-rock-classification-scheme/igneous-felsic-volcanic,,,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/igneous-felsic-volcanic,igneous felsic volcanic,f,"A group name for volcanic and volcaniclastic lithologies composed chiefly of one or more felsic minerals (i.e. containing modal quartz and feldspar but little or no feldspathoids), with modal content of mafic and related minerals (M) less than 90%. GSWA's rock classification scheme prefers the use of volcanic terminology for any igneous rock formed on or near the Earth's surface, i.e. for those hypabyssal or subvolcanic rocks such as dykes, sills, and cryptodomes that are demonstrably both spatially and temporally associated with extrusive volcanic rocks.",,,"https://linked.data.gov.au/def/gswa-rock-classification-scheme/andesite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/dacite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcanic-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcanic-rock-undivided|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-breccia|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-breccia-sandstone|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-conglomerate|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-granule-pebble-breccia|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-mudstone|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-rock|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-sandstone|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-sandstone-siltstone|https://linked.data.gov.au/def/gswa-rock-classification-scheme/felsic-volcaniclastic-sediment-matrix-breccia|https://linked.data.gov.au/def/gswa-rock-classification-scheme/latite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartz-latite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/quartz-trachyte|https://linked.data.gov.au/def/gswa-rock-classification-scheme/rhyodacite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/rhyolite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/trachyte",,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/anhydrite-evaporite,anhydrite (evaporite),cva,"An evaporite consisting predominantly of the mineral anhydrite, i.e. of anhydrous calcium sulfate (CaSO₄).",anhydrite evaporite,https://linked.data.gov.au/def/gswa-rock-classification-scheme/evaporite,,,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/evaporite,evaporite,cv,"A sedimentary rock composed primarily of minerals produced from a saline solution as a result of extensive or total evaporation of the solvent. Examples include gypsum, anhydrite, other diverse sulfates, halite (rock salt), primary dolomite, and various nitrates and borates. The term commonly includes rocks with saline minerals formed by other mechanisms, e.g. mixing of waters or temperature change. Mineral grains formed by these mechanisms may be reworked by wind or saline waters as clastic particles but are also considered evaporitic deposits. Adapted from Glossary of geology (5th edition revised; Neuendorf et al., 2011).",saline deposit,https://linked.data.gov.au/def/gswa-rock-classification-scheme/sedimentary-other-chemical-or-biochemical,"https://linked.data.gov.au/def/gswa-rock-classification-scheme/anhydrite-evaporite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/calcite-evaporite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/gypsum-evaporite|https://linked.data.gov.au/def/gswa-rock-classification-scheme/halite-evaporite",,https://linked.data.gov.au/def/gswa-rock-classification-scheme
https://linked.data.gov.au/def/gswa-rock-classification-scheme/anorthosite,anorthosite,oa,"A leucocratic intrusive rock consisting essentially of plagioclase commonly with small amounts of pyroxene. Now defined modally in QAPF field 10 (Fig. 2.4, p. 22). The term is synonymous with plagioclasite. (Le Maitre et al., 2005, p. 57)",plagioclasite,https://linked.data.gov.au/def/gswa-rock-classification-scheme/igneous-mafic-intrusive,,,https://linked.data.gov.au/def/gswa-rock-classification-scheme
