iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/location-method/gps,GPS,,"Geographical location obtained by using a Global Positioning System (GPS), i.e. via triangulation using at least four satellites and a receiver (such as a smartphone or GPS device). Note that the use of drones to capture GPS coordinates falls in this category.","GPS coordinates|Global Positioning System|Navigational GPS",,https://linked.data.gov.au/def/location-method/gps-wgs84-gda94,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/gps-wgs84-gda94,GPS observation (WGS-84/GDA-94),,Geographical location derived by a measurement of location and time via Global Positioning System (GPS) — it uses multilateration to connect a receiver to a network of satellites to determine the position coordinates of the receiver. The default coordinate system for GPS is the World Geodetic System 1984; in Australia the Geocentric Datum of Australia 1994 (or 2020) is also used. Modern GPS receivers can be accurate to 10 m.,,,https://linked.data.gov.au/def/location-method/gps-wgs84-gda94-legacy,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/gps-wgs84-gda94-legacy,GPS observation (WGS-84/GDA-94) - legacy,,"Used to identify the location method for legacy points whose coordinates were captured via Global Positioning System (GPS) prior to May 1, 2000. Due to improvements in the accuracy of GPS devices over time, accuracy is estimated to vary between 100 and 200 m.",,,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/landsatTM-mga,Landsat TM (MGA),,Geographical location captured by using georeferenced imagery acquired by NASA's Landsat Thematic Mapper (TM) satellites. Accuracy is estimated to be within 100 m.,,,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/lidar,LiDAR,,"Geographical location obtained using the 'laser imaging detection and ranging' (LiDAR) method, whereby the coordinates of a point are measured from ground control points using a laser to measure the time it takes for the reflected light to return to the receiver). Typically, a Global Navigation Satellite System receiver configured over a georeferenced control point is used to link the data in with the WGS (World Geodetic System). Horizontal and vertical accuracies vary, but can be as low as 1 cm or less.","LADAR|LIDAR|Lidar",,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/non-standard-topographic-map-mga,non-standard topographic map (MGA),,"Geographical location determined from a topographic map that uses a different scale, projection, or set of symbols from standard topographic maps. Accuracy is estimated at 100 m. Non-standard topographic maps are usually produced for specific areas or at specific sizes/scales, usually to highlight the topography of a defined area or region, or to present specific sets of features.",,,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/orthophoto-mga,orthophotograph (MGA),,"Geographical location captured by using orthophotographs, i.e. aerial photos taken with a high-resolution camera that have been geometrically corrected to give a uniform scale. Captured as Map Grid of Australia (MGA) 1994 coordinates. Accuracy is typically within 5 m.",,,https://linked.data.gov.au/def/location-method/panoramic-image-mga,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/panoramic-image-mga,capture from panoramic image using orthophotograph (MGA),,"Geographical location of points marked on panoramic photographs using georeferenced orthophotographs, i.e. aerial photos taken with a high resolution camera that have been geometrically corrected to give a uniform scale. Typically used to position the location of specific geological features on cliff/scarp that cannot be accessed directly during mapping. Captured as Map Grid of Australia (MGA) 1994 coordinates. Accuracy is typically within 25 m.",,,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/rtk,real time kinematic,,"This method involves surveying of an area to correct for common errors in Global Navigation Satellite Systems (GNSS) in real time. It uses measurements of the phase of the signal's carrier wave in addition to the information content of the signal, and relies on a single reference station or interpolated virtual station to provide real-time corrections. Typically the accuracy of this method is within 1 or 2 cm, horizontally and vertically.",RTK,,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/satellite,satellite imagery,,"Geographic location captured by using satellite images (also Earth observation imagery, spaceborne photography, or simply satellite photo) are images of Earth collected by imaging satellites operated by governments and businesses around the world.",,,"https://linked.data.gov.au/def/location-method/landsatTM-mga|https://linked.data.gov.au/def/location-method/spot-p",,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/spot-p,SPOT P (MGA),,"Geographical location captured using georeferenced imagery acquired by Satellite Pour l'Observation de la Terre (SPOT P, a commercial satellite imaging system which uses a Panchromatic sensor to capture highly detailed black and white images). Accuracy is estimated to be within 20 m.",,,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/surveyed-grid,surveyed grid,,"Location of points within a large area of land which has been surveyed, measured and mapped.",SGRID,,https://linked.data.gov.au/def/location-method/surveyed-ground-control,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/surveyed-ground-control,surveyed from ground control (WGS-84/GDA-94),,"Geographical location measured from ground control points, i.e. points whose coordinates were accurately determined by surveyors. Accuracy is typically within 1 m.",,,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/topographic-map-mga,topographic map (MGA),,Geographical location determined from published topographic maps at various scales. Captured as Map Grid of Australia (MGA) 1994 coordinates.,,,"https://linked.data.gov.au/def/location-method/100k-topographic-map-mga|https://linked.data.gov.au/def/location-method/1M-topographic-map-mga|https://linked.data.gov.au/def/location-method/250k-topographic-map-mga|https://linked.data.gov.au/def/location-method/25k-topographic-map-mga|https://linked.data.gov.au/def/location-method/500k-topographic-map-mga|https://linked.data.gov.au/def/location-method/50k-topographic-map-mga|https://linked.data.gov.au/def/location-method/non-standard-topographic-map-mga",,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/totalstation,total station,,"A total station (TS) or total station theodolite (TST) is an electronic/optical instrument used for surveying and building construction. It is an electronic transit theodolite integrated with electronic distance measurement (EDM) to measure both vertical and horizontal angles and the slope distance from the instrument to a particular point, and an on-board computer to collect data and perform triangulation calculations.","TS|TST",,,,https://linked.data.gov.au/def/location-method
https://linked.data.gov.au/def/location-method/unknown,unknown,,The location method used to derive position coordinates of a given point is not known. Accuracy cannot be estimated.,unknown accuracy,,,,https://linked.data.gov.au/def/location-method
