iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/alteration-form/selectively-non-pervasive,selectively non-pervasive,,"Alteration characterized by the replacement of only specific components (e.g. minerals, grains, clasts) of the original rock, with partial to complete obliteration of textures only in part of the area under observation.",,https://linked.data.gov.au/def/alteration-form/selective,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/selective,selective,,"Alteration characterized by the replacement of only specific components (e.g. minerals, grains, clasts) of the original rock, with partial to complete obliteration of textures at the scale of observation.",,,"https://linked.data.gov.au/def/alteration-form/selectively-non-pervasive|https://linked.data.gov.au/def/alteration-form/selectively-pervasive",,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/selectively-pervasive,selectively pervasive,,"Alteration characterized by the replacement of only specific components (e.g. minerals, grains, clasts) of the original rock, with partial to complete obliteration of textures across the whole area of observation.",,https://linked.data.gov.au/def/alteration-form/selective,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/shear-zone-controlled,shear zone-controlled,,Alteration spatially associated with a shear zone.,,https://linked.data.gov.au/def/alteration-form/structure-controlled,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/unaltered,unaltered,,"A rock with no visible signs of alteration, in which primary minerals, fabrics (including primary pore space) and chemistry are unchanged.",not altered,,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/unconformity-related,unconformity-related,,Alteration that occurs at or around an unconformable or disconformable contact.,,https://linked.data.gov.au/def/alteration-form/layer-controlled,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/vein-controlled,vein-controlled,,Alteration spatially associated with a vein.,"stockwork|veined",https://linked.data.gov.au/def/alteration-form/structure-controlled,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/vug-controlled,vug-controlled,,"Alteration associated with small cavities in a vein or rock, usually lined with crystals of a different mineral composition from the enclosing rock.","vuggy|vugh",https://linked.data.gov.au/def/alteration-form/structure-controlled,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/zoned-central,zoned-central,,The central region of an alteration zone,,https://linked.data.gov.au/def/alteration-form/zoned,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/zoned,zoned,,"Alteration that can be divided spatially into several mineralogically or texturally distinct regions, with systematic variations in mineral assemblages, compositions and/or textures.","aureole|selvage",https://linked.data.gov.au/def/alteration-form/non-pervasive,"https://linked.data.gov.au/def/alteration-form/zoned-central|https://linked.data.gov.au/def/alteration-form/zoned-inner|https://linked.data.gov.au/def/alteration-form/zoned-outer",,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/zoned-inner,zoned-inner,,The inner region of an alteration zone.,,https://linked.data.gov.au/def/alteration-form/zoned,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/zoned-outer,zoned-outer,,The outer region of an alteration zone.,,https://linked.data.gov.au/def/alteration-form/zoned,,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/fracture-controlled,fracture-controlled,,"Alteration spatially associated with a fracture, i.e. with any break/separation in a geological formation with or without relative displacement of the parts (e.g. a joint or a fault).",fracture parallel,https://linked.data.gov.au/def/alteration-form/structure-controlled,https://linked.data.gov.au/def/alteration-form/fault-controlled,,https://linked.data.gov.au/def/alteration-form
https://linked.data.gov.au/def/alteration-form/non-pervasive,non-pervasive,,"Alteration that has replaced or filled in only certain portions of the rock at the scale of observation (e.g. the envelopes around veins), certain primary minerals, or pore spaces (including vesicles and interclast voids).","selective|anastomosing|blebby|concentrated|diffuse|discrete|disseminated|heterogeneous|irregular|localised|localized|matrix|mottled|patchy|semi-pervasive|spotty|variable|wispy",,"https://linked.data.gov.au/def/alteration-form/layer-controlled|https://linked.data.gov.au/def/alteration-form/structure-controlled|https://linked.data.gov.au/def/alteration-form/zoned",,https://linked.data.gov.au/def/alteration-form
