iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg66-z52,AGD66 / AMG zone 52,EPSG:20252,"The accompanying national map projection to AGD66, a transverse Mercator projection that conforms to zone 52 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for AMG66 zone 52: Australia – onshore and offshore between 126°E and 132°E.","AMG66 z52|AMG66 zone 52|Australian Map Grid 1966 z52|Australian Map Grid 1966 zone 52",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84,AMG84,,"The Australian national map projection accompanying AGD84. The Australian Map Grid (AMG) is derived from a transverse Mercator projection of latitudes and longitudes on the Australian Geodetic Datum (AGD84). The AMG corresponds with the Universal Transverse Mercator (UTM) grid, with a system of rectangular grid coordinates (eastings and northings) expressed in metres. AMG zones are numbered from zone 47 (with central meridian 99°E) to zone 58 (with central meridian 165°E). Each zone is 6° wide with a half degree of overlapping.","AMG 84|AMG_84|Australian Map Grid 1984",,"https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84-z49|https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84-z50|https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84-z51|https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84-z52",,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84-z49,AGD84 / AMG zone 49,EPSG:20349,"The accompanying national map projection to AGD84, a transverse Mercator projection that conforms to zone 49 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for AMG84 zone 49: Australia – onshore and offshore to 200 nautical mile EEZ (Exclusive Economic Zone) boundary between 108°E and 114°E.","AMG84 z49|AMG84 zone 49|Australian Map Grid 1984 z49|Australian Map Grid 1984 zone 49",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84-z50,AGD84 / AMG zone 50,EPSG:20350,"The accompanying national map projection to AGD84, a transverse Mercator projection that conforms to zone 50 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for AMG84 zone 50: onshore and offshore to 200 nautical mile EEZ (Exclusive Economic Zone) boundary between 114°E and 120°E.","AMG84 z50|AMG84 zone 50|Australian Map Grid 1984 z50|Australian Map Grid 1984 zone 50",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84-z51,AGD84 / AMG zone 51,EPSG:20351,"The accompanying national map projection to AGD84, a Transverse Mercator projection that conforms to zone 51 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for AMG84 zone 51: Australia – onshore and offshore between 120°E and 126°E.","AMG84 z51|AMG84 zone 51|Australian Map Grid 1984 z51|Australian Map Grid 1984 zone 51",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/amg84-z52,AGD84 / AMG zone 52,EPSG:20352,"The accompanying national map projection to AGD84, a transverse Mercator projection that conforms to zone 52 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for AMG84 zone 52: Western Australia east of 126°E, South Australia west of 132°E, offshore federal waters between 126°E and 129°E.","AMG84 z52|AMG84 zone 52|Australian Map Grid 1984 z52|Australian Map Grid 1984 zone 52",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020,MGA2020,,"The standard map projection associated with GDA2020 is the Map Grid of Australia 2020 (MGA2020), a transverse Mercator projection that conforms to the internationally standardized Universal Transverse Mercator (UTM) grid system. The UTM system has been used with the GRS80 ellipsoid and Geocentric Datum of Australia (GDA2020) latitudes and longitudes to define MGA2020.","MGA2020|MGA_2020|Map Grid of Australia 2020",,"https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020-z49|https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020-z50|https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020-z51|https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020-z52",,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020-z49,GDA2020 / MGA zone 49,EPSG:7849,"The accompanying national map projection to GDA2020, a transverse Mercator projection that conforms to zone 49 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for MGA2020 zone 49: Australia – onshore and offshore west of 114°E; Christmas Island – offshore east of 108°E.","MGA2020 z49|MGA2020 zone 49|Map Grid of Australia 2020 z49|Map Grid of Australia 2020 zone 49",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020-z50,GDA2020 / MGA zone 50,EPSG:7850,"The accompanying national map projection to GDA2020, a transverse Mercator projection that conforms to zone 50 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for MGA2020 zone 50: Australia – onshore and offshore between 114°E and 120°E.","MGA2020 z50|MGA2020 zone 50|Map Grid of Australia 2020 z50|Map Grid of Australia 2020 zone 50",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020-z51,GDA2020 / MGA zone 51,EPSG:7851,"The accompanying national map projection to GDA2020, a transverse Mercator projection that conforms to zone 51 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for MGA2020 zone 51: Australia – onshore and offshore between 120°E and 126°E.","MGA2020 z51|MGA2020 zone 51|Map Grid of Australia 2020 z51|Map Grid of Australia 2020 zone 51",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga2020-z52,GDA2020 / MGA zone 52,EPSG:7852,"The accompanying national map projection to GDA2020, a transverse Mercator projection that conforms to zone 52 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for MGA2020 zone 52: Australia – onshore and offshore between 126°E and 132°E.","MGA2020 z52|MGA2020 zone 52|Map Grid of Australia 2020 z52|Map Grid of Australia 2020 zone 52",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94,MGA94,,"The standard map projection associated with GDA94 is the Map Grid of Australia 1994 (MGA94), a transverse Mercator projection that conforms to the internationally standardized Universal Transverse Mercator (UTM) grid system. At that time the recommended reference ellipsoid was also changed from ANS to the Geodetic Reference System 1980 (GRS80) ellipsoid. Area of use: Australia including Lord Howe Island, Macquarie Island, Ashmore and Cartier Islands, Christmas Island, Cocos (Keeling) Islands, Norfolk Island; all onshore and offshore.","MGA 94|MGA_94|Map Grid of Australia 1994",,"https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94-z49|https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94-z50|https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94-z51|https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94-z52",,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94-z49,GDA94 / MGA zone 49,EPSG:28349,"The accompanying national map projection to MGA94, a transverse Mercator projection that conforms to zone 49 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for MGA94 zone 49: Australia - onshore and offshore west of 114° E; Christmas Island - offshore east of 108°E.","MGA94 z49|MGA94 zone 49|Map Grid of Australia 1994 z49|Map Grid of Australia 1994 zone 49",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94-z50,GDA94 / MGA zone 50,EPSG:28350,"The accompanying national map projection to MGA94, a transverse Mercator projection that conforms to zone 50 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for MGA94 zone 50: Australia – onshore and offshore between 114°E and 120°E.","MGA94 z50|MGA94 zone 50|Map Grid of Australia 1994 z50|Map Grid of Australia 1994 zone 50",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94-z51,GDA94 / MGA zone 51,EPSG:28351,"The accompanying national map projection to MGA94, a transverse Mercator projection that conforms to zone 51 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for MGA94 zone 51: Australia – onshore and offshore between 120°E and 126°E.","MGA94 z51|MGA94 zone 51|Map Grid of Australia 1994 z51|Map Grid of Australia 1994 zone 51",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/mga94-z52,GDA94 / MGA zone 52,EPSG:28352,"The accompanying national map projection to MGA94, a transverse Mercator projection that conforms to zone 52 of the internationally accepted Universal Transverse Mercator (UTM) grid system. Area of use for MGA94 zone 52: Australia – onshore and offshore between 126°E and 132°E.","MGA94 z52|MGA94 zone 52|Map Grid of Australia 1994 z52|Map Grid of Australia 1994 zone 52",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/wgs84-utm-z49s,WGS84 / UTM zone 49S,EPSG:32749,"The 49th Universal Transverse Mercator (UTM) zone. Area of use: Between 108°E and 114°E, southern hemisphere between 80°S and equator, onshore and offshore; Australia; Indonesia.",WGS84 / UTM z49S,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/wgs84-utm-z50s,WGS84 / UTM zone 50S,EPSG:32750,"The 50th Universal Transverse Mercator (UTM) zone. Area of use: Between 114°E and 120°E, southern hemisphere between 80°S and equator, onshore and offshore; Australia; Indonesia.",WGS84 / UTM z50S,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/wgs84-utm-z51s,WGS84 / UTM zone 51S,EPSG:32751,"The 51st Universal Transverse Mercator (UTM) zone. Area of use: Between 120°E and 126°E, southern hemisphere between 80°S and equator, onshore and offshore; Australia; East Timor; Indonesia.",WGS84 / UTM z51S,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/wgs84-utm-z52s,WGS84 / UTM zone 52S,EPSG:32752,"The 49th Universal Transverse Mercator (UTM) zone. Area of use: Between 126°E and 132°E, southern hemisphere between 80°S and equator, onshore and offshore; Australia; East Timor; Indonesia.",WGS84 / UTM z52S,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm-z49,UTM z49,,The 49th UTM zone spanning from longitudes 108°E to 114°E. Central meridian 111°E.,"UTM zone 49|Zone 49|z49",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm-z50,UTM z50,,The 50th UTM zone spanning from longitudes 114°E to 120°E. Central meridian 115°E.,"UTM zone 50|Zone 50|z50",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm-z51,UTM z51,,The 51st UTM zone spanning from longitudes 120°E to 126°E. Central meridian 121°E.,"UTM zone 51|Zone 51|z51",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm-z52,UTM z52,,The 49th UTM zone spanning from longitudes 126°E to 132°E. Central meridian 129°E.,"UTM zone 52|Zone 52|z52",,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/Clarke1858-z1,Clarke 1858 zone 1,,"Zone 1 of the Clarke 1858 geodatum, extending from longitudes 113.5°E to 118.5°E.",Clarke 1858 z1,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/Clarke1858-z2,Clarke 1858 zone 2,,"Zone 2 of the Clarke 1858 geodatum, extending from longitudes 118.5°E to 123.5°E.",Clarke 1858 z2,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/Clarke1858-z3,Clarke 1858 zone 3,,"Zone 3 of the Clarke 1858 geodatum, extending from longitudes 123.5°E to 128.5°E.",Clarke 1858 z3,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/Clarke1858-z4,Clarke 1858 zone 4,,"Zone 4 of the Clarke 1858 geodatum, extending from longitudes 128.5°E to 133.5°E.",Clarke 1858 z4,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/local-grid,local grid,,"A local grid is a locally defined coordinate reference system, typically used during mineral exploration. Local grids measure positions relative to an arbitrary, fixed point (usually a GPS base station) on the site/area where the activity is conducted, instead of using a national or global datum.",,,"https://linked.data.gov.au/def/wa-coordinate-reference-systems/local-grid-base-station-known|https://linked.data.gov.au/def/wa-coordinate-reference-systems/local-grid-base-station-unknown",,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/local-grid-base-station-known,"local grid, base station known",,"Locally defined coordinate reference systems, typically used during mineral exploration. Local grids measure positions relative to an arbitrary point (usually a GPS base station) on the site/area where the activity is conducted. The coordinates of the base station point are known.",,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/local-grid-base-station-unknown,"local grid, base station unknown",,"Locally defined coordinate reference system, typically used during mineral exploration. Local grids measure positions relative to an arbitrary point (usually a GPS base station) on the site/area where the activity is conducted. The coordinates of the base station point are not known.",,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/unknown,unknown,,The coordinate reference system is not known or specified.,,,,,https://linked.data.gov.au/def/wa-coordinate-reference-systems
https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm,Universal Transverse Mercator System,,"The Universal Transverse Mercator coordinate system (usually simply called UTM) is a map projection system (not a projection) designed to assign coordinates to locations on the surface of the Earth. It divides the Earth into 60 zones, each 6° of longitude in width. These longitudinal zones are numbered 1 to 60 – east from longitude 180°; the polar regions south of 80°S and north of 84°N are excluded. Each zone is characterized by a central meridian; as a result, within a zone nothing is more than 3° from the central meridian and therefore locations, shapes and sizes and directions between all features are very accurate. The UTM sometimes also uses 20 latitude bands, each 8° high, numbered A to Z (with O and I not being used) – north from Antarctica. The UTM was developed in 1947 by the North Atlantic Treaty Organisation (NATO).",UTM,,"https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm-z49|https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm-z50|https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm-z51|https://linked.data.gov.au/def/wa-coordinate-reference-systems/utm-z52",,https://linked.data.gov.au/def/wa-coordinate-reference-systems
