iri,label,notation,definition,altLabels,broader,narrower,related,scheme
https://linked.data.gov.au/def/borehole-geometry/bh-inclination,inclination,,"Measured on a vertical plane, inclination is the angle defined by a tangent line to the borehole and a vertical line representing the Earth's gravity vector at the point of measurement. In the energy industry, inclination is usually expressed as an angle from the vertical (0°, downward pointing) to 90° (horizontal). The sum of inclination and dip is 90°. In the resources industry, inclination is often used interchangeably with dip, though the two concepts are not the same.","deviation|deviation angle",,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/bh-kickoff-point,kick-off point,,The point at a given measured depth at which a directional borehole is intentionally deviated.,"KOP|kickoff point|wedge depth",,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/bh-magnetic-declination,magnetic declination,,"The angle, measured in the horizontal plane, between magnetic north and true north. This angle varies depending on the position on the Earth's surface, and changes over time. By convention, magnetic declination is positive when magnetic north is east of true north, and negative when it is to the west. Magnetic declination is a critical parameter to report in conjunction with magnetic azimuth to fully characterize the 3D orientation of a borehole.",magnetic variation,,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/bh-start-point,start point location,,"The spatial location where the drilling of a borehole commenced, expressed as coordinates and elevation (i.e. x, y, z).","collar|point of origin|start point|top hole location",,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/bh-totaldepth,total depth,,Total depth is the distance measured along the actual trajectory of the borehole from the borehole start point / surface reference point to the end of the hole where the drilling has stopped.,"EOH depth|End of hole depth|TD|TML|Total measured length|borehole depth|drillhole depth",,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/md-kelly-bushing,measured depth from kelly bushing,,Measured depth of the borehole measured from the kelly bushing to the point of interest or survey point.,MDKB,,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/md-rotarytable,measured depth from rotary table,,Measured depth of the borehole measured from the rotary table to the point of interest or survey point.,MDRT,,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/measured-depth,measured depth,,"Measured depth (MD), or drilled to depth (DD), is the distance measured along the actual trajectory of the borehole from the borehole start point / surface reference point to the point of interest or survey point, i.e. to any feature in the hole such as a casing point, a sidewall core or a significant geological marker.","DD|Depth|MD",,"https://linked.data.gov.au/def/borehole-geometry/md-kelly-bushing|https://linked.data.gov.au/def/borehole-geometry/md-rotarytable|https://linked.data.gov.au/def/borehole-geometry/precollar-depth",,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/precollar-depth,pre-collar depth,,"The measured depth where the pre-collar hole ends and the diamond tail (i.e. diamond drilling) starts, and from which the length/depth of the diamond core is referenced.",,,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/reduced-level-depth,reduced level depth,,"Reduced level depth (usually reported as mRL, i.e. metres from reduced level) is the vertical distance between a survey point and the adopted datum plane, i.e. the base elevation that is used as reference to report heights or depths during drilling. The reference datum may be a real or arbitrary location/plane, and is commonly assigned a nominated elevation.","mRL|relative level",,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/true-vertical-depth,true vertical depth,,"True vertical depth (TVD) of a point within a borehole is the distance of that point from the depth reference level / borehole start point (e.g. mean sea level, kelly bushing, rotary table, ground level, drill collar) projected on a vertical line (i.e. a line connecting the point to the centre of the Earth). This is a calculated or derived depth. In the energy industry, this depth is always calculated from the deviation survey data.",TVD,,"https://linked.data.gov.au/def/borehole-geometry/tvd-below-mudline|https://linked.data.gov.au/def/borehole-geometry/tvd-drillfloor|https://linked.data.gov.au/def/borehole-geometry/tvd-kelly-bushing|https://linked.data.gov.au/def/borehole-geometry/tvd-rotary-table|https://linked.data.gov.au/def/borehole-geometry/tvd-subsea",,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/tvd-below-mudline,true vertical depth below mudline,,True vertical depth below mudline (TVDBML) of a point within a borehole is the distance of that point from the mudline projected on a vertical line (i.e. a line connecting the point to the centre of the Earth).,TVDBML,,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/tvd-drillfloor,true vertical depth drillfloor,,True vertical depth drill floor (TVDDF) of a point within a borehole is the distance of that point from the drill floor projected on a vertical line (i.e. a line connecting the point to the centre of the Earth).,TVDDF,,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/tvd-kelly-bushing,true vertical depth kelly bushing,,True vertical depth kelly bushing (TVDKB) of a point within a borehole is the distance of that point from the kelly bushing projected on a vertical line (i.e. a line connecting the point to the centre of the Earth).,TVDKB,,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/tvd-rotary-table,true vertical depth rotary table,,True vertical depth rotary table (TVDRT) of a point within a borehole is the distance of that point from the rotary table projected on a vertical line (i.e. a line connecting the point to the centre of the Earth).,TVDRT,,,,https://linked.data.gov.au/def/borehole-geometry
https://linked.data.gov.au/def/borehole-geometry/tvd-subsea,true vertical depth subsea,,The true vertical depth subsea (TVDSS) is the vertical distance from the mean sea level to a point on the borehole course. This depth is always calculated from the deviation survey data.,"TVDSS|true vertical depth sub-sea",,,,https://linked.data.gov.au/def/borehole-geometry
