iri,label,notation,definition,altLabels,broader,narrower,related,scheme
http://linked.data.gov.au/def/geou/DD-PER-MIN,dial divisions per minute,ddm,Maximum fluidity measure of coal which is determined against temperature.,"DD/min|Dial Degrees per Minute",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/DEG-PER-100F,degrees per hundred feet,°/100 ft,A measure of curvature. The deviation (in degrees) of a line over an arc length of 100 ft.,"°_100 ft|°_100ft",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/DEG-PER-30M,degrees per thirty metres,°/30 m,A measure of curvature. The deviation (in degrees) of a line over an arc length of 30 m.,"°_30 m|°_30m",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/DEG-PER-F,degrees per foot,°/ft,A measure of curvature. The deviation (in degrees) of a line over an arc length of 1 ft.,°_ft,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/DEG-PER-M,degrees per metre,°/m,A measure of curvature. The deviation (in degrees) of a line over an arc length of 1 m.,°_m,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/DecaREV-PER-MIN,hundred revolutions per minute,hrpm,"A measure of rotation of angular velocity. The number of revolutions of an object relative to a fixed frame of reference in 1 min, divided by 100.","100·rev/min|hRPM",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/ExaBYTE,exabyte,EB,"The exabyte is a multiple of the unit byte for digital information. In the International System of Units (SI), the prefix exa indicates multiplication by the sixth power of 1000 (10¹⁸). Therefore, one exabyte is one quintillion bytes (short scale).",,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/FRAC,decimal fraction,.,A fraction whose denominator is a power of ten and whose numerator is expressed by figures placed to the right of a decimal point.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/FT3-PER-TON,standard cubic feet per ton,SCF/t,A measure of concentration or gas content. Typically used in the resource industry to refer to the number of cubic feet of a gas contained within 1 t of host material.,"SCF_t|scf/ton",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/FT3-PER-TON_M,cubic feet per tonne,ft³/t,A measure of concentration. The number of cubic feet of a fluid contained within 1 t (metric) of host material.,ft³_t,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/GAL_IMP-PER-50SACK,gallons per 50 kg sack,gal/50 kg,A proportional concentration ratio typically used for cement mixtures. The number of gallons of water added to 50 kg of additive(s).,gal_50 kg,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/GM-PER-KiloGM,grams per kilogram,g/kg,Grams per kilogram (g/kg) is a measure of concentration. The number of grams of a material of interest within the mass of 1 kg of total material.,g_kg,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/GM-PER-TON_M,grams per tonne,g/t,"Grams per tonne (g/t) is a measure of concentration. The number of grams of a material of interest within the mass of one tonne of total material. In mining, it is also equivalent to one part per million, expressed as ppm.","G/T|GPT|g_t|gram/tonne|grams per tonne|gt",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/GigaJ,gigajoule,GJ,The gigajoule (GJ) is equal to one billion (10⁹) joules. 6 GJ is about the chemical energy of combusting 1 barrel (159 l) of crude oil.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/GigaJ-PER-MegaL,gigajoules per megalitre,GJ/Ml,A measure of energy density defined as the energy in gigajoules per million litres.,"GJ/ML|GJ_Ml",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/GigaM3,billion cubic metres,Gm3,A measure of volume equivalent to one billion cubic metres. Alternate label bcm not recommended to avoid confusion with bank cubic metres (BCM/bcm).,"bcm|billion cubic meters",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/HR-PER-FT,hours per foot,h/ft,An imperial unit for linear velocity. Used in borehole drilling to describe the rate of penetration and describes the number of hours taken to penetrate 1 ft of material.,"h_ft|hr/ft",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/HR-PER-M,hours per metre,h/m,A unit for linear velocity. Used in borehole drilling to describe the rate of penetration and describes the number of hours taken to penetrate 1 m of material.,"h_m|hr/m",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/KiloBBL,thousand barrels,Mbbl,A unit equivalent in volume to 1000 barrels.,kbbl,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/KiloBBLOE,thousand barrels of oil equivalent per megalitre,MBOE/Ml,A measure of oil quality or energy density defined as the energy equivalent to 1000 barrel of oil equivalents (6.1178632×10¹² J) per million litres.,"MBOE_Ml|kBOE/ML",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/KiloBTU,thousand British thermal unit,MBTU,"An imperial measure unit of energy, defined as 1000 BTU (British Thermal Units).",kBTU,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/KiloBTU-PER-MegaL,thousand British thermal units per megalitre,MBTU/Ml,A measure of oil quality or energy density defined as the energy in 1000 BTU (British Thermal Units; 1 055 000 J) per million litres.,"MBTU_Ml|kBTU/ML",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/KiloL-PER-DAY,kilolitre per day,kl/d,A measure of volume flow rate. Thousands of litres divided by number of days.,"kL/d|kl_d",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/KiloLB_F,thousand pounds force,klbf,"A US customary unit of force. It equals 1000 lbf, used primarily by US architects and engineers to measure engineering loads.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/KiloLB_M,thousand pounds,klb,A mass equivalent to 1000 lb.,klbs,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/KiloREV-PER-MIN,thousand revolutions per minute,krpm,"A measure of rotation or angular velocity. The number of revolutions of an object relative to a fixed frame of reference in 1 min, divided by 1000.",kRPM,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/L-PER-50SACK,litres per 50 kg sack,l/50 kg,A proportional concentration ratio typically used for cement mixtures. The number of litres of water added to 50 kg of additive(s).,"L/50 kg|l_50 kg",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/L-PER-TON_M,litres per tonne,l/t,A measure of concentration ratio. The number of litres of a subject fluid per tonne of total material.,"L/t|L_T|Litres/tonne|l_t",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/LB_F-PER-100FT2,pounds force per 100 square feet,lbf/100 ft²,Pounds force per 100 square feet (lbf/100 ft²) is a British (imperial) and US pressure unit. The number of pounds force applied to an area of 100 ft².,lbf_100 ft²,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/LB_F-PER-IN,pounds per inch,lbf/in,"A measure of the resistance offered by an elastic body to deformation. The length change of a body, in inches, relative to the force applied, in pounds force.","lb_in|lbf/in|pounds force per inch",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/LB_M-PER-100FT2,pounds per 100 square feet,lb/100 ft²,Pounds per 100 square feet (lb/100 ft²) is a British (imperial) and US pressure unit. The force equivalent to the number of pounds mass under standard gravity conditions applied to an area of 100 ft².,lb_100 ft²,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/LB_M-PER-50SAC,pounds per 50 kg sack,lb/50 kg,A proportional concentration ratio typically used for cement mixtures. The number of pounds of water added to 50 kg of additive(s).,"lb/50kg|lb_50 kg",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/LB_M-PER-BBL,pounds per barrel,lb/bbl,A measure of fluid density. The weight in pounds equivalent to one barrel of fluid.,"lb_bbl|lbs/bbl",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/M2-PER-N,metre squared per newton,m²/N,A measure of compressibility equivalent to the inverse of 1 Pa.,m²_N,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MYR,millions of years,Ma,"The number of years divided by 1 000 000. Commonly used in disciplines that describe events over long periods, such as astronomy and geology. The symbol Myr is deprecated in geology.","MA|Mega-anni|Million Years Ago|Myr",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaBBL,million barrels,MMbbl,A unit equivalent in volume to 1 000 000 barrels.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaBBLOE,million barrel of oil equivalent per megalitre,MMBOE/Ml,A measure of oil quality or energy density defined as the energy equivalent to 1 000 000 barrel of oil equivalents (6.1178632×10¹⁵ J) per million litres.,"MMBOE/ML|MMBOE_Ml",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaBOE,million barrel of oil equivalent,MMBOE,A measure of energy defined as the energy equivalent to 1 000 000 barrels of oil (6.1178632×10¹⁵ J).,,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaBTU,million British thermal units,MMBTU,"An imperial measure unit of energy, defined as 1 000 000 British thermal units (BTU).",,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaBTU-PER-MegaL,million British thermal units per megalitre,MMBTU/Ml,A measure of oil quality or energy density defined as the energy in 1 000 000 British thermal units (BTU) (1 055 000 000 J) per million litres.,"MMBTU/ML|MMBTU_Ml",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaF3-PER-DAY,million cubic feet per day,Mft³/d,A measure of volume flow rate. Millions of cubic feet divided by number of days.,"Mcf/d|Mft³_d",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaFT3,million cubic feet,Mft³,An imperial measure of volume equivalent to 1 000 000 ft³.,Mcf,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaL-PER-DAY,megalitres per day,Ml/d,A measure of volume flow rate. Millions of litres (Ml) divided by number of days (d).,"ML/d|Ml_d",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaM3,million cubic metres,Mm³,A measure of volume equivalent to 1 000 000 m³.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MegaTON_M,megatonne,Mt,A measure of mass equivalent to one million (or 10⁶) tonnes.,"megatonne|million tonnes",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MilliD,millidarcy,md,A measure of permeability. A medium with a permeability of 1 millidarcy (mD) permits a flow of 0.001 cm³/s of a fluid with viscosity 1 cP (1 mPa·s) under a pressure gradient of 1 atm/cm acting across an area of 1 cm².,,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MilliGM-PER-KiloGM,milligram per kilogram,mg/kg,A measure of concentration. The number of milligrams (mg) of a material of interest within the mass of 1 kg of total material. Also defined as 0.000001-fold of the International System of Units (SI) base unit kilogram divided by the SI base unit kilogram.,"MG/KG|mg_kg|milligrams per kilogram",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MilliGM-PER-TON_M,milligrams per tonne,mg/t,A measure of concentration. The number of milligrams of a material of interest within the mass of 1 t of total material.,mg_t,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/MilliM-PER-SEC,metres per millisecond,m/ms,A measure of velocity. The number of metres traversed in the time of 1 ms.,m_ms,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/OZ-PER-TON_LONG,ounce per ton,oz/ton,A measure of concentration. The number of ounces of a material of interest within the mass of 1 t of total material.,Ounce per long ton,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/OZ-PER-TON_M,ounce per tonne,oz/t,A measure of concentration. The number of ounces of a material of interest within the mass of 1 t of total material.,oz_t,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/PER-PA,inverse pascal,1/Pa,A measure of compressibility. The inverse of one pascal.,"1_Pa|Pa⁻¹",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/PERCENT-MOL,mole percent,mol%,Percentage of the total moles that is of a particular component.,%mol,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/PERCENT-PER-VOL,percent by volume,vol%,The proportion of the volume of a material of interest within the volume of a total sample expressed as a percentage.,"% v/v|%_VOL|vo%|vol %|volume percent",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/PERCENT-PER-WEIGHT,percent by weight,wt%,The proportion of the weight or mass of a material of interest within the weight or mass of a total sample expressed as a percentage.,"% w/w|%_WGT|weight %|wgt%|wt %",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/PetaJ-PER-MegaL,petajoules per megalitre,PJ/Ml,A measure of energy density defined as the energy in petajoules per million litres.,"PJ/ML|PJ_Ml",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/RATIO,ratio,,The quantitative relation between two amounts showing the number of times one value contains or is contained within the other. The ratio has no symbol.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/SHOTS-PER-FT,shots per foot,shots/ft,The number of perforation shots in a borehole casing or liner per foot.,"shots_ft|sht/ft",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/SHOTS-PER-M,shots per metre,shots/m,The number of perforation shots in a borehole casing or liner per metre.,"shots per meter|shots_m|sht/m",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/geou/kiloTON_M,kilotonne,kt,A measure of mass equivalent to 1000 t.,"KT|Kilo Tonne",,,,https://linked.data.gov.au/def/uom-geoscience
http://linked.data.gov.au/def/iso-4217-currencies/aud,Australian dollar,AUD,"A currency used in Australia, Christmas Island, Cocos (Keeling) Islands, Heard Island and McDonald Islands, Kiribati, Nauru, Norfolk Island and Tuvalu.","$|A$",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/ANGSTROM,ångström,Å,"The ångström is an internationally recognized unit of length equal to 0.1 nm or 1 x 10⁻¹⁰ m. Although accepted for use, it is not formally defined within the International System of Units (SI). The ångström is often used in the natural sciences to express the sizes of atoms, lengths of chemical bonds and the wavelengths of electromagnetic radiation, and in technology for the dimensions of parts of integrated circuits. It is also commonly used in structural biology.","Angstrom|Angstroms",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/ARCMIN,arcminute,',"A minute of arc, arcminute, or minute arc (MOA), is a unit of angular measurement equal to one sixtieth (1/60) of one degree (circle/21 600), or π/10 800 radians. In turn, a second of arc or arcsecond is one sixtieth (1/60) of one minute of arc. Since one degree is defined as one three hundred and sixtieth (1/360) of a rotation, one minute of arc is 1/21 600 of a rotation. Prime (') is the symbol for the arcminute.","ARCMIN|MOA|minute arc|minute of arc",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/ARCSEC,arcsecond,"""","Arcsecond is a unit of angular measure, also called the second of arc, equal to 1/60 arcminute. One arcsecond is a very small angle: there are 1 296 000 in a circle. The International System of Units (SI) recommends double prime (ʺ) as the symbol for the arcsecond. The symbol has become common in astronomy, where very small angles are stated in milliarcseconds (mas).","ARCSEC|second of arc",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/ATM,standard atmosphere,atm,"The standard atmosphere (atm) is an international reference pressure defined as 101.325 kPa and formerly used as unit of pressure. For practical purposes it has been replaced by the bar which is 100 kPa. The difference of about 1% is not significant for many applications, and is within the error range of common pressure gauges.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/AU,astronomical unit,AU,"An astronomical unit, abbreviated as AU, au, a. u, or ua is a unit of length equal to 149,597,870,700 m (92,955,807.273 mi) or approximately the mean Earth–Sun distance.","a. u|au|ua",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/BAR,bar,bar,"The bar is a non-International System of Units (SI) unit of pressure, defined by the International Union of Pure and Applied Chemistry (IUPAC) as exactly equal to 100 000 Pa. It is about equal to the atmospheric pressure on Earth at sea level, and since 1982 the IUPAC has recommended that the standard for atmospheric pressure should be harmonized to 100 000 Pa = 1 bar ≈ 750.0616827 Torr. Units derived from the bar are the megabar (Mbar), kilobar (kbar), decibar (dbar), centibar (cbar) and millibar (mbar or mb). They are not part of either the SI or Centimetre–Gram–Second (CGS) system of units, but they are accepted for use with the SI.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/BBL,barrel,bbl,"A barrel is one of several units of volume, including dry barrels, fluid barrels (UK beer barrel, US beer barrel), oil barrel, etc. The volume of some barrel units is double others, with various volumes in the range of about 100–200 litres (22–44 gal{imp}; 26–53 gal (US). The barrel is commonly used as a measure of liquid recovery.",BBL,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/BIT,bit,b,"The bit is the most basic unit of information in computing and digital communications, representing the capacity of data storage systems or communication channels. The name is a portmanteau of binary digit. A byte corresponds to 8 bits. Terms for large quantities of bits can be formed using the standard range of SI prefixes for powers of 10, e.g., kilo = 10³ = 1000 (as in kilobit or kbit), mega = 10⁶ = 1 000 000 (as in megabit or Mbit) and giga = 10⁹ = 1 000 000 000 (as in gigabit or Gbit). These prefixes are more often used for multiples of bytes, as in kilobyte (1 kB = 8000 bit), megabyte (1 MB = 8 000 000 bit), and gigabyte (1 GB = 8 000 000 000 bit).",bit,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/BQ,becquerel,Bq,"The International System of Units (SI) derived unit of activity, usually meaning radioactivity. Radioactivity is caused when atoms disintegrate, ejecting energetic particles. One becquerel is the radiation caused by one disintegration per second; this is equivalent to about 27.0270 picocuries (pCi). The unit is named for a French physicist, Antoine-Henri Becquerel (1852–1908), the discoverer of radioactivity. Note: both the becquerel and the hertz are basically defined as one event per second, yet they measure different things. The hertz is used to measure the rates of events that happen periodically in a fixed and definite cycle. The becquerel is used to measure the rates of events that happen sporadically and unpredictably, not in a definite cycle.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/BTU_IT,British thermal unit (international definition),BTU{IT},"British thermal unit (BTU or Btu) is a traditional unit of energy equal to about 1.0550558526 kJ. It is approximately the amount of energy needed to heat 1 pound (0.454 kg) of water from 39 °F to 40 °F. The unit is most often used in the power, steam generation, heating and air conditioning industries. In scientific contexts the BTU has largely been replaced by the International System of Units (SI) unit of energy, the joule, though it may be used as a measure of agricultural energy production (BTU/kg). It is still used unofficially in metric English-speaking countries (such as Canada), and remains the standard unit of classification for air conditioning units manufactured and sold in many non-English-speaking metric countries.","BTU|Btu|Btu_IT",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/BTU_IT-PER-LB,British thermal unit per imperial pound,BTU{IT}/lb,The amount of energy generated by a pound of substance is measured in British thermal units (IT) per pound of mass (Btu{IT}/lb). 1 Btu{IT}/lb is equivalent to 2.326 x 10³ J/kg.,"BTU/LB|BTU/lb|BTU_IT/lb|BTU{IT}_lb",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/BYTE,byte,B,The byte (B) is a unit of digital information in computing and telecommunications that most commonly consists of 8 bits.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/CARAT,carat,ct,"The carat is a unit of mass equal to 200 mg (0.2 g) and is used for measuring gemstones and pearls. The current definition, sometimes known as the metric carat, was adopted in 1907 at the Fourth General Conference on Weights and Measures, and soon afterward in many countries around the world. The carat is divisible into one hundred points of 2 mg each. Other subdivisions, and slightly different mass values, have been used in the past in different locations. In terms of diamonds, a paragon is a flawless stone of at least 100 carats (20 g). The ANSI X.12 EDI standard abbreviation for the carat is CD.","CD|MC|Metric carat|carat|carats|cts",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/CH,chain,ch,"A chain is a unit of length. It measures 66 ft, or 22 yd, or 100 links, or 4 rods. There are 10 chains in a furlong, and 80 chains in one statute mile. An acre is the area of 10 square chains (that is, an area of one chain by one furlong). The chain has been used for several centuries in Britain and in some other countries influenced by British practice, and was commonly used to define map scales prior to the introduction of the metric system.",ch,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/CentiM,centimetre,cm,"A centimetre is a unit of length in the metric system, equal to one hundredth of a metre, which is the International System of Units (SI) base unit of length. Centi is the SI prefix for a factor of 0.01. The centimetre is the base unit of length in the now deprecated Centimetre–Gram–Second (CGS) system of units.","CM|CentiM|centimeter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/CentiM2,square centimetre,cm²,A unit of area equal to that of a square of sides 1 cm.,"CM2|square centimeter",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/CentiM3,cubic centimetre,cm³,"The Centimetre–Gram–Second (CGS) system unit of volume, equal to 10⁻⁶ m³, 1 ml, or about 0.0610237 in³.","CM3|CentiM3",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/CentiPOISE,centipoise,cP,"Centipoise is a Centimetre–Gram–Second (CGS) system unit for dynamic viscosity, expressed as cP. 1 cP = 0.01 P.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/Ci,curie,Ci,"The curie (symbol Ci) is a non-International System of Units (SI) unit of radioactivity, named after Marie and Pierre Curie. It is defined as 1 Ci = 3.7 × 10¹⁰ decays per second. Its continued use is discouraged. One curie is roughly the activity of 1 gram of the radium isotope Ra, a substance studied by the Curies. The SI derived unit of radioactivity is the becquerel (Bq), which equates to one decay per second. Therefore: 1 Ci = 3.7 × 10¹⁰ Bq and 1 Bq = 2.703 × 10⁻¹¹ Ci.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/DAY,day,d,Mean solar day.,,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/DEG,degree,°,"A degree (in full, a degree of arc, arc degree, or arcdegree), usually denoted by ° (the degree symbol), is a measurement of plane angle, representing 1/360 of a full rotation; one degree is equivalent to 2π/360 rad, 0.017453 rad. It is not an International System of Units (SI) unit, which for angles is the radian, but is an accepted non-SI unit.","DEG|ddmmss·ss|decimal degrees|deg*",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/DEG_C,degree Celsius,°C,"Celsius, also known as centigrade, is a scale and unit of measurement for temperature. It can refer to a specific temperature on the Celsius scale as well as a unit to indicate a temperature interval, a difference between two temperatures or an uncertainty. This definition fixes the magnitude of both the degree Celsius and the kelvin as precisely 1 part in 273.16 (approximately 0.00366) of the difference between absolute zero and the triple point of water. Thus, it sets the magnitude of one degree Celsius and that of one kelvin as exactly the same. Additionally, it establishes the difference between the null points of the two scales' as precisely 273.15 °C.","degrees C|degrees centigrade",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/DEG_F,degree Fahrenheit,°F,Degree Fahrenheit is an imperial unit for thermodynamic temperature expressed as °F.,"degF|degrees F|degrees Fahrenheit",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/DWT,penny weight,dwt,Penny weight (dwt) is a non-International System of Units (SI)-conforming unit of mass which comes from the Anglo–American Troy or Apothecaries' Weight System of units according to the National Institute of Standards and Technology (NIST) of 1 dwt = 1.555174 10³ kg.,"DWT|pennyweight",,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/DeciM,decimetre,dm,A decimetre is a tenth of a metre.,decimeter,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/DeciM3,cubic decimetre,dm³,"A unit of volume equal to that of a cube having sides each 1 dm in length, equal to 10⁻³ m³ and 1 litre. Commonly used in fluid measure and for engine sizes.",,,,,https://linked.data.gov.au/def/uom-geoscience
http://qudt.org/vocab/unit/FT,foot,ft,"A foot (plural feet) is a unit of length defined as being exactly 0.3048 m and used in the imperial system of units and US customary units. It is subdivided into 12 in. The foot is still officially used in Canada and still commonly used in the UK, although the latter has partially metricated its units of measurement.","FOOT|Feet",,,,https://linked.data.gov.au/def/uom-geoscience
